,Gaia2,RAdeg,DEdeg,PDis,plx,e_plx,Gmag,e_Gmag,Bpmag,e_Bpmag,Rpmag,e_Rpmag,Sep,pmRA,e_pmRA,pmDE,e_pmDE,Age,PreAge,CoolAge,[Fe/H],DM,Av,e_Age,e_PreAge,e_CoolAge,e_[Fe/H],e_DM,e_Av,Nb,PCont
1126,2817075272854044544,348.455609,14.918536999999999,0.0019,11.216,47.989,17.393,0.0014,19.625,0.033,16.016,0.004,608.3086,48.986000000000004,0.332,-86.35700000000001,0.237,6.2989999999999995,2.498,3.801,-0.677,4.948,0.115,1.031,1.288,0.409,0.654,0.042,0.011000000000000001,7.0,0.0
1127,1369864498912398208,238.67498500000002,32.943655,0.049980000000000004,13.375,191.03400000000002,16.766,0.0008,18.653,0.013000000000000001,15.462,0.003,13451.2311,114.728,0.109,-130.422,0.133,1.4880000000000002,0.953,0.535,-0.741,4.468999999999999,0.023,0.258,0.259,0.006,0.6409999999999999,0.006999999999999999,0.008,7.0,0.122
1128,3580527425073613440,183.40148200000002,-11.02501,0.00212,12.847000000000001,158.61700000000002,14.921,0.0007,16.391,0.006,13.727,0.002,593.6228,-84.469,0.157,34.164,0.13,5.858,0.512,5.347,-0.657,4.595,0.134,0.11800000000000001,0.122,0.10099999999999999,0.66,0.013000000000000001,0.01,7.0,0.0
1129,1281026639447183232,218.70786800000002,28.572993,0.00197,13.212,331.264,14.952,0.0003,16.389,0.003,13.773,0.001,537.9587,96.749,0.062,-43.047,0.08800000000000001,3.3560000000000003,0.9490000000000001,2.407,-0.695,4.447,0.083,0.214,0.225,0.064,0.617,0.006999999999999999,0.006999999999999999,7.0,0.0
1130,3782950745562154368,157.789862,-0.412287,0.0020399999999999997,13.526,162.736,13.164000000000001,0.0004,14.414000000000001,0.003,12.059000000000001,0.001,542.0018,-157.782,0.14300000000000002,-105.15700000000001,0.132,3.763,1.195,2.568,-0.752,4.5489999999999995,0.129,0.289,0.32,0.09699999999999999,0.643,0.013000000000000001,0.009000000000000001,7.0,0.0
1131,1271096675060379264,231.509908,28.074904999999998,0.01192,13.567,322.228,14.448,0.0003,15.876,0.002,13.273,0.001,3163.0662,-83.912,0.043,-21.075,0.053,4.178999999999999,0.20199999999999999,3.977,-0.649,4.436,0.059000000000000004,0.034,0.026000000000000002,0.027999999999999997,0.62,0.006999999999999999,0.009000000000000001,7.0,0.003
1132,1361501372953102592,258.363661,44.457065,0.02363,13.357999999999999,220.979,16.208,0.001,18.135,0.016,14.898,0.003,6367.4138,65.115,0.122,-36.875,0.136,5.952000000000001,0.192,5.7589999999999995,-0.643,4.427,0.066,0.061,0.025,0.065,0.648,0.01,0.008,7.0,0.036000000000000004
1133,2414027364180934784,359.606858,-18.766029,0.004379999999999999,12.777000000000001,170.851,14.003,0.0005,15.267000000000001,0.004,12.892999999999999,0.001,1235.4297,29.408,0.109,-99.251,0.064,5.391,0.903,4.488,-0.665,4.532,0.095,0.217,0.254,0.14,0.6579999999999999,0.013000000000000001,0.009000000000000001,7.0,0.0
1134,1390852870216491520,230.98530699999998,41.811442,0.00095,13.677999999999999,173.668,16.984,0.0009,19.032,0.016,15.647,0.004,250.3098,-114.179,0.111,-235.588,0.168,3.1439999999999997,0.89,2.254,-0.617,4.394,0.07,0.214,0.243,0.087,0.634,0.013999999999999999,0.009000000000000001,7.0,0.0
1135,2379201158004269312,348.06866099999996,-27.352971000000004,0.01888,13.597000000000001,268.293,14.319,0.0005,15.675,0.002,13.173,0.002,4998.8255,233.58900000000003,0.069,-43.07,0.068,1.261,0.322,0.9390000000000001,-0.657,4.446000000000001,0.040999999999999995,0.065,0.07200000000000001,0.021,0.634,0.008,0.022000000000000002,7.0,0.01
1136,2383845769997715072,343.778455,-24.721559,0.00179,13.507,145.11,13.605,0.0005,14.91,0.003,12.475999999999999,0.001,476.705,98.844,0.17300000000000001,-7.499,0.157,3.952,0.28600000000000003,3.667,-0.662,4.426,0.08800000000000001,0.077,0.05,0.08199999999999999,0.66,0.015,0.009000000000000001,7.0,0.0
1137,4434749725365419648,250.87581200000002,4.941152,0.00715,14.094000000000001,313.822,14.56,0.0004,15.904000000000002,0.004,13.415,0.002,1827.151,-34.043,0.065,-4.776,0.063,1.94,1.3880000000000001,0.552,-0.731,4.584,0.012,0.336,0.337,0.005,0.6559999999999999,0.006999999999999999,0.006999999999999999,7.0,0.0
1138,5073586803103795712,47.070105,-26.564861999999998,0.00238,14.003,215.113,15.425999999999998,0.0006,16.972,0.005,14.212,0.002,611.6166,-7.017,0.08900000000000001,-77.377,0.091,7.157,1.395,5.7620000000000005,-0.67,4.325,0.087,0.33299999999999996,0.392,0.152,0.6409999999999999,0.01,0.009000000000000001,7.0,0.0
1139,2670770991487735552,323.345598,-6.184539,0.00409,14.004000000000001,249.205,15.300999999999998,0.0008,16.703,0.005,14.128,0.001,1051.1355,-149.175,0.091,-295.073,0.081,3.165,0.7709999999999999,2.394,-0.693,4.426,0.069,0.16699999999999998,0.184,0.07400000000000001,0.604,0.009000000000000001,0.009000000000000001,7.0,0.0
1140,707673622400826112,128.47104299999998,29.250261,0.00476,14.075999999999999,256.185,14.359000000000002,0.0003,15.677,0.003,13.222000000000001,0.001,1217.9427,-3.918,0.084,-65.111,0.063,2.855,1.217,1.6380000000000001,-0.7390000000000001,4.388,0.057,0.304,0.314,0.025,0.629,0.009000000000000001,0.008,7.0,0.0
1141,3224908977688888448,72.88124599999999,-3.551625,0.00318,14.262,182.484,16.049,0.0008,17.845,0.01,14.761,0.002,803.6221,53.591,0.124,29.373,0.10800000000000001,1.891,1.4509999999999998,0.44,-0.748,4.3469999999999995,0.043,0.35200000000000004,0.35200000000000004,0.005,0.648,0.01,0.008,7.0,0.0
1142,3650426746505634944,223.142298,-0.855167,0.00256,14.235,201.83700000000002,15.007,0.0007,16.38,0.004,13.85,0.001,648.5272,90.99799999999999,0.1,-166.418,0.10099999999999999,4.531000000000001,0.552,3.9789999999999996,-0.7190000000000001,4.378,0.08800000000000001,0.126,0.128,0.109,0.625,0.011000000000000001,0.009000000000000001,7.0,0.0
1143,1596812426258489728,234.621401,52.197302,0.00263,14.589,539.936,13.795,0.0004,14.981,0.004,12.717,0.001,649.0469,-138.091,0.046,21.741,0.055999999999999994,2.221,1.311,0.91,-0.735,4.218,0.043,0.326,0.32899999999999996,0.008,0.644,0.004,0.006999999999999999,7.0,0.0
1144,2706795630978234368,334.6757,3.3208519999999995,0.00517,14.690999999999999,121.807,16.344,0.0012,18.176,0.035,15.035,0.005,1266.5166,-42.538000000000004,0.203,7.996,0.19,2.519,1.743,0.777,-0.754,4.36,0.057,0.491,0.498,0.015,0.645,0.018000000000000002,0.008,7.0,0.0
1145,2431129168039245440,3.557411,-7.3378570000000005,0.0013599999999999999,14.537,224.227,13.520999999999999,0.0007,14.829,0.003,12.392000000000001,0.002,335.9752,168.828,0.161,29.023000000000003,0.069,1.3619999999999999,0.49200000000000005,0.8690000000000001,-0.706,4.2989999999999995,0.009000000000000001,0.114,0.12,0.016,0.639,0.009000000000000001,0.006,7.0,0.0
1146,3537702684123474816,168.55285800000001,-23.667868,0.00282,14.642000000000001,191.207,15.944,0.0007,17.674,0.006999999999999999,14.679,0.001,692.2158,85.139,0.132,-219.298,0.09,8.282,3.7119999999999997,4.57,-0.8079999999999999,4.415,0.071,1.919,2.168,0.307,0.648,0.011000000000000001,0.016,7.0,0.0
1147,3570918586800059776,182.733585,-13.54299,0.0059700000000000005,15.042,131.856,16.289,0.0009,18.092,0.015,14.991,0.003,1428.1875,-347.211,0.225,-83.448,0.19,7.562,1.902,5.66,-0.6779999999999999,4.328,0.063,0.628,0.722,0.19399999999999998,0.632,0.017,0.013999999999999999,7.0,0.0
1148,5035875031739248896,23.151212,-27.744754999999998,0.0066099999999999996,14.762,81.039,17.656,0.001,19.993,0.036000000000000004,16.24,0.003,1612.9143,146.679,0.327,-123.03399999999999,0.124,1.22,0.519,0.701,-0.688,4.177,0.031,0.122,0.124,0.009000000000000001,0.642,0.009000000000000001,0.006999999999999999,7.0,0.0
1149,3840846114438362240,141.37923,0.302437,0.0018399999999999998,15.286,361.398,14.352,0.0005,15.308,0.003,13.397,0.002,433.6552,-67.812,0.08199999999999999,-574.611,0.068,8.238999999999999,3.678,4.561,-0.713,4.195,0.14800000000000002,1.2919999999999998,1.405,0.174,0.639,0.006,0.011000000000000001,7.0,0.0
1150,902973378851513984,126.562795,32.890299,0.05856,15.695,267.785,14.08,0.0005,15.435,0.006,12.934000000000001,0.002,13431.6592,-34.993,0.099,-108.69200000000001,0.068,3.285,0.8690000000000001,2.416,-0.596,4.151,0.068,0.187,0.20600000000000002,0.07400000000000001,0.5589999999999999,0.008,0.009000000000000001,7.0,0.122
1151,3238433864064608640,75.663635,3.715225,0.00398,15.01,279.615,14.514000000000001,0.0004,15.875,0.004,13.365,0.002,954.5651,112.09899999999999,0.092,-125.368,0.065,7.359,0.535,6.824,-0.618,4.288,0.122,0.13,0.139,0.11699999999999999,0.634,0.006999999999999999,0.011000000000000001,7.0,0.0
1152,6217709087962866048,222.406077,-30.488619,0.01515,15.460999999999999,120.03399999999999,15.020999999999999,0.0006,16.54,0.006,13.812000000000001,0.001,3528.1404,11.754000000000001,0.18100000000000002,-97.427,0.16,2.195,1.682,0.513,-0.7609999999999999,4.485,0.11800000000000001,0.499,0.501,0.01,0.639,0.018000000000000002,0.01,7.0,0.005
1153,1655758550293848192,265.476288,75.102777,0.0084,15.355,185.726,16.632,0.001,18.649,0.022000000000000002,15.319,0.005,1968.5808,10.47,0.145,-95.57600000000001,0.21,2.6430000000000002,1.825,0.8190000000000001,-0.732,4.187,0.040999999999999995,0.48,0.483,0.008,0.636,0.006999999999999999,0.008,7.0,0.0
1154,2731772377633105024,339.739248,13.219497,0.00542,15.599,176.315,15.673,0.0012,17.349,0.01,14.41,0.006,1250.0766,106.641,0.121,-68.733,0.11199999999999999,2.59,1.642,0.948,-0.752,4.191,0.054000000000000006,0.38799999999999996,0.392,0.013000000000000001,0.627,0.012,0.006999999999999999,7.0,0.0
1155,2281284940269252992,345.65072299999997,76.50399300000001,0.0036899999999999997,15.742,466.95099999999996,8.622,0.0015,9.002,0.005,8.105,0.004,843.3016,152.88,0.055999999999999994,45.298,0.051,1.883,1.5930000000000002,0.289,-0.8029999999999999,4.669,0.096,0.439,0.436,0.006999999999999999,0.638,0.005,0.013999999999999999,7.0,0.0
1156,558036102814356352,85.504154,82.327922,0.00418,16.069000000000003,328.05300000000005,14.977,0.0005,16.58,0.005,13.748,0.002,936.858,18.044,0.08,-153.00799999999998,0.102,3.466,1.499,1.9669999999999999,-0.735,4.164,0.069,0.332,0.345,0.033,0.616,0.006,0.009000000000000001,7.0,0.0
1157,1489418418289776000,222.982271,42.361912,0.0017699999999999999,16.332,317.689,15.387,0.0008,17.185,0.005,14.09,0.002,390.5707,-69.815,0.086,-61.36600000000001,0.085,2.394,1.756,0.638,-0.7609999999999999,3.978,0.049,0.439,0.441,0.005,0.629,0.005,0.006999999999999999,7.0,0.0
1158,2626677723355464448,335.434773,-4.148998000000001,0.00095,16.926,95.874,15.869000000000002,0.0009,17.564,0.028999999999999998,14.592,0.004,201.4872,387.13199999999995,0.158,26.671,0.17300000000000001,3.194,2.524,0.67,-0.794,4.08,0.035,0.816,0.8240000000000001,0.015,0.635,0.021,0.008,7.0,0.0
1159,4421694158655154176,228.56524199999998,1.9619419999999999,0.0031899999999999997,16.789,333.07599999999996,10.315999999999999,0.0008,11.046,0.001,9.524,0.001,683.5341,12.999,0.08,-63.858999999999995,0.075,1.367,0.265,1.102,-0.44299999999999995,4.01,0.06,0.04,0.046,0.02,0.672,0.006,0.01,7.0,0.0
1160,20284310200914560,42.011399,7.3945419999999995,0.00564,17.282,123.84899999999999,13.752,0.0007,15.124,0.004,12.597999999999999,0.002,1174.2988,-37.772,0.17800000000000002,-20.566,0.149,12.204,9.976,2.228,-1.3980000000000001,4.327,0.099,1.063,1.079,0.027999999999999997,0.37200000000000005,0.016,0.016,7.0,0.0
1161,5111719927938561280,53.535252,-15.913732000000001,0.00307,17.111,261.494,13.847000000000001,0.0006,15.259,0.005,12.686,0.002,646.1473,315.245,0.09,42.961999999999996,0.096,4.363,1.0659999999999998,3.2969999999999997,-0.634,4.1339999999999995,0.09300000000000001,0.249,0.281,0.11800000000000001,0.629,0.008,0.009000000000000001,7.0,0.0
1162,2732515029018125440,341.18699100000003,15.233424,0.00703,17.075,394.582,13.71,0.0004,14.844000000000001,0.003,12.657,0.001,1482.5294,169.296,0.068,260.626,0.057,11.485999999999999,9.767000000000001,1.719,-1.2930000000000001,4.171,0.067,1.551,1.56,0.015,0.423,0.005,0.011000000000000001,7.0,0.0
1163,3621570716669679488,198.24043999999998,-12.394186999999999,0.0017699999999999999,18.221,254.865,13.333,0.001,14.785,0.006,12.151,0.003,348.7708,158.352,0.145,-128.59,0.08199999999999999,4.211,1.6219999999999999,2.589,-0.7190000000000001,3.852,0.087,0.35600000000000004,0.38299999999999995,0.075,0.644,0.009000000000000001,0.009000000000000001,7.0,0.0
1164,5681814336118619648,140.195998,-17.483864,0.00364,17.847,187.878,16.134,0.0008,18.1,0.013999999999999999,14.795,0.003,733.8137,-115.959,0.149,151.529,0.19899999999999998,3.051,1.082,1.969,-0.728,3.897,0.051,0.272,0.285,0.047,0.662,0.011000000000000001,0.008,7.0,0.0
1165,6848779078115415424,307.59745499999997,-24.254406,0.00315,17.989,121.133,17.398,0.0011,19.802,0.045,15.957,0.005,630.474,201.321,0.23600000000000002,22.276,0.179,3.455,0.32299999999999995,3.133,-0.693,3.887,0.057999999999999996,0.09300000000000001,0.071,0.11699999999999999,0.625,0.018000000000000002,0.013999999999999999,7.0,0.0
1166,390019868412760832,10.866802,47.024387,0.008759999999999999,18.56,85.9,4.896,0.0036,5.016,0.004,4.796,0.004,1698.4927,-23.986,0.368,-37.646,0.35,0.5660000000000001,0.485,0.081,-0.7609999999999999,4.031000000000001,0.099,0.138,0.13699999999999998,0.003,0.634,0.012,0.01,7.0,0.0
1167,2289568214196203392,297.904907,76.12015799999999,0.00316,18.609,365.93800000000005,14.567,0.0007,16.11,0.004,13.355,0.002,612.0456,227.64700000000002,0.069,48.45,0.08,4.063,1.625,2.437,-0.767,4.055,0.087,0.33399999999999996,0.35200000000000004,0.059000000000000004,0.604,0.006,0.009000000000000001,7.0,0.0
1168,1939308168011268224,355.963102,47.426442,0.0035399999999999997,19.165,506.652,14.212,0.0003,15.593,0.003,13.057,0.001,665.6677,301.282,0.059000000000000004,-19.122,0.046,4.982,2.991,1.9909999999999999,-0.72,3.984,0.062,0.8420000000000001,0.855,0.028999999999999998,0.647,0.004,0.008,7.0,0.0
1169,4576446537626664704,271.84088399999996,22.076997,0.0018100000000000002,19.493,404.631,12.925999999999998,0.0004,14.168,0.001,11.824000000000002,0.001,334.1824,-46.333999999999996,0.04,-84.64,0.079,2.1109999999999998,0.777,1.334,-0.685,3.842,0.034,0.195,0.204,0.022000000000000002,0.642,0.006,0.008,7.0,0.0
1170,6608975935692281728,340.083343,-27.965219,0.0032600000000000003,19.457,171.791,16.052,0.0015,18.006,0.040999999999999995,14.715,0.006,603.4991,-62.813,0.185,-75.325,0.203,5.3,0.515,4.785,-0.597,3.623,0.077,0.113,0.109,0.086,0.585,0.012,0.008,7.0,0.0
1171,2395182903111198336,352.30849700000005,-16.762442999999998,0.01038,19.637999999999998,395.19599999999997,13.120999999999999,0.0005,14.414000000000001,0.003,11.997,0.001,1902.7014,105.667,0.10400000000000001,27.217,0.083,4.883,1.078,3.804,-0.752,3.616,0.065,0.245,0.281,0.124,0.597,0.006,0.009000000000000001,7.0,0.0
1172,3931756484602030976,188.450222,12.896351,0.0018,19.914,284.085,15.162,0.0009,16.732,0.006,13.935,0.002,325.3273,13.915999999999999,0.14300000000000002,58.648,0.084,2.46,0.40700000000000003,2.053,-0.595,3.597,0.055999999999999994,0.079,0.084,0.06,0.623,0.008,0.008,7.0,0.0
1173,3910941183300120064,174.101295,8.038797,0.0016300000000000002,20.272000000000002,340.38699999999994,12.852,0.0006,14.115,0.002,11.753,0.002,288.6077,-190.885,0.08800000000000001,-118.441,0.068,3.955,1.005,2.95,-0.634,3.565,0.11,0.22699999999999998,0.257,0.109,0.608,0.006,0.009000000000000001,7.0,0.0
1174,3600695560704570496,180.276621,-4.016994,0.0034799999999999996,20.43,285.775,13.035,0.0006,14.322000000000001,0.001,11.92,0.001,612.5146,-92.539,0.127,-56.973,0.053,5.672000000000001,1.032,4.638999999999999,-0.687,3.557,0.08199999999999999,0.239,0.259,0.10099999999999999,0.624,0.006999999999999999,0.006999999999999999,7.0,0.0
1175,3799009353404271616,175.04101599999998,1.2062629999999999,0.00374,20.741,463.467,11.097999999999999,0.0011,11.96,0.002,10.217,0.001,649.1964,-176.206,0.07200000000000001,-11.774000000000001,0.047,1.591,0.884,0.7070000000000001,-0.768,3.488,0.043,0.22899999999999998,0.23199999999999998,0.008,0.6579999999999999,0.005,0.006999999999999999,7.0,0.0
1176,3557916346406017408,168.485389,-19.056967999999998,0.00735,21.314,321.567,14.306,0.0006,15.989,0.005,13.048,0.002,1241.1447,-216.968,0.10400000000000001,122.391,0.083,5.043,1.245,3.799,-0.6809999999999999,3.503,0.077,0.28800000000000003,0.308,0.09,0.65,0.006999999999999999,0.008,7.0,0.0
1177,680152090443478784,121.084756,22.840354,0.00317,21.774,321.028,14.083,0.0018,15.671,0.009000000000000001,12.854000000000001,0.004,523.746,-46.972,0.10099999999999999,-29.624000000000002,0.062,0.502,0.23600000000000002,0.267,-0.6629999999999999,3.4619999999999997,0.019,0.043,0.040999999999999995,0.006,0.638,0.006,0.008,7.0,0.0
1178,3114950045319908224,109.01551599999999,1.998666,0.00225,21.773000000000003,497.653,12.059000000000001,0.0004,13.174000000000001,0.003,11.029000000000002,0.002,372.6889,50.551,0.083,-137.165,0.07,4.886,4.421,0.465,-0.7929999999999999,3.67,0.087,1.454,1.454,0.003,0.629,0.004,0.008,7.0,0.0
1179,4461978959028633088,249.36874500000002,13.680819,0.04925,21.9,532.653,13.046,0.0004,14.253,0.002,11.965,0.001,8095.5105,-37.818000000000005,0.051,-247.55599999999998,0.044000000000000004,3.1689999999999996,1.7690000000000001,1.4,-0.748,3.477,0.053,0.469,0.47600000000000003,0.015,0.637,0.004,0.009000000000000001,7.0,0.062
1180,4433378806164302464,248.260073,3.192889,0.0017699999999999999,22.034000000000002,434.981,13.408,0.0003,14.834000000000001,0.002,12.239,0.001,289.8736,-368.92400000000004,0.08199999999999999,-186.071,0.055,4.041,0.9670000000000001,3.074,-0.7120000000000001,3.503,0.077,0.231,0.247,0.08800000000000001,0.6679999999999999,0.005,0.008,7.0,0.0
1181,2718032880332349440,343.079301,10.31527,0.013609999999999999,22.406999999999996,475.999,9.127,0.0003,9.633,0.002,8.505,0.001,2186.362,71.388,0.07,25.243000000000002,0.063,4.493,0.8590000000000001,3.634,-0.612,3.492,0.063,0.198,0.21,0.081,0.6659999999999999,0.004,0.008,7.0,0.0
1182,3825160137959303168,142.338688,-4.173026999999999,0.00506,22.166999999999998,446.661,14.03,0.0005,15.484000000000002,0.003,12.85,0.002,822.3668,-224.898,0.079,41.728,0.07200000000000001,1.7930000000000001,1.521,0.272,-0.76,3.367,0.047,0.436,0.429,0.011000000000000001,0.634,0.005,0.012,7.0,0.0
1183,3929166413164009984,190.645904,13.195704999999998,0.00361,22.274,384.084,14.319,0.0004,15.915999999999999,0.003,13.09,0.001,583.7231,-261.399,0.11199999999999999,-212.46099999999998,0.066,5.365,0.8420000000000001,4.523,-0.6579999999999999,3.34,0.076,0.18899999999999997,0.204,0.09300000000000001,0.624,0.006,0.009000000000000001,7.0,0.0
1184,931305594476003968,125.167243,48.054671,0.04637,22.089000000000002,368.32099999999997,14.123,0.0003,15.534,0.003,12.960999999999999,0.002,7557.0118,226.235,0.079,-79.157,0.068,3.471,1.806,1.665,-0.696,3.409,0.055,0.451,0.46,0.019,0.652,0.006,0.006999999999999999,7.0,0.055
1185,4016142868162417792,184.38703700000002,32.084857,0.0018399999999999998,22.19,311.71299999999997,13.859000000000002,0.0006,15.372,0.003,12.658,0.002,299.1655,-234.74400000000003,0.10800000000000001,-152.875,0.08,2.8939999999999997,0.259,2.635,-0.623,3.312,0.043,0.057,0.040999999999999995,0.059000000000000004,0.655,0.006999999999999999,0.006999999999999999,7.0,0.0
1186,928937177709721984,121.94638799999998,44.517306,0.00504,21.988000000000003,174.982,14.197000000000001,0.0005,15.640999999999998,0.003,13.026,0.003,825.4498,-44.126000000000005,0.136,-99.435,0.073,3.931,0.32899999999999996,3.602,-0.591,3.4139999999999997,0.07,0.073,0.057999999999999996,0.069,0.655,0.012,0.006999999999999999,7.0,0.0
1187,1664401914278345472,205.554544,61.76099,0.00133,23.248,779.2230000000001,13.311,0.0004,14.767000000000001,0.002,12.129000000000001,0.001,206.5603,-50.018,0.054000000000000006,-233.92700000000002,0.042,3.197,0.439,2.758,-0.621,3.22,0.055999999999999994,0.09,0.08900000000000001,0.065,0.649,0.003,0.008,7.0,0.0
1188,4475975157936252288,268.335229,7.9737350000000005,0.008709999999999999,23.357,430.37,13.505999999999998,0.0004,14.898,0.002,12.345,0.001,1341.7968,-129.313,0.085,-133.084,0.09300000000000001,5.399,0.25,5.149,-0.675,3.57,0.111,0.07,0.04,0.076,0.647,0.005,0.012,7.0,0.0
1189,1038076385510802944,134.922374,60.274987,0.0138,23.925,439.599,14.343,0.0005,15.945,0.003,13.114,0.002,2076.9919,-275.301,0.073,-457.31199999999995,0.07,1.786,0.456,1.33,-0.66,3.267,0.03,0.10400000000000001,0.121,0.034,0.6559999999999999,0.005,0.013000000000000001,7.0,0.0
