,Gaia2,RAdeg,DEdeg,PDis,plx,e_plx,Gmag,e_Gmag,Bpmag,e_Bpmag,Rpmag,e_Rpmag,Sep,pmRA,e_pmRA,pmDE,e_pmDE,RVel,e_RVel,Age,PreAge,CoolAge,[Fe/H],DM,Av,e_Age,e_PreAge,e_CoolAge,e_[Fe/H],e_DM,e_Av,Nb,PCont
2848,625280,39.952536,-6.875658,0.00304,7.353,150.323,14.857,0.0005,15.897,0.003,13.85,0.002,1489.8928,-35.024,0.09,-34.871,0.096,0.0,0.0,2.061,0.939,1.121,-0.706,5.74,0.091,0.257,0.267,0.024,0.649,0.014,0.009,7,0.0
2849,326784,191.424038,13.277457,0.003,7.378,57.612,17.025,0.0009,18.714,0.015,15.749,0.002,1364.3499,-203.869,0.265,-15.689,0.168,0.0,0.0,3.14,1.648,1.492,-0.725,5.753,0.062,0.494,0.533,0.065,0.644,0.038,0.009,7,0.0
2850,10496,153.536932,61.91861,0.00318,7.387,239.808,12.328,0.0007,13.078,0.003,11.498,0.002,1533.6929,-34.847,0.035,-7.695,0.044,0.0,0.0,2.24,1.676,0.563,-0.698,5.711,0.059,0.428,0.43,0.006,0.637,0.009,0.008,7,0.0
2851,1754240,1.200565,34.607509,0.00062,7.409,49.942,17.656,0.0013,19.095,0.062,16.338,0.008,303.5847,-20.237,0.159,-50.247,0.106,0.0,0.0,3.719,3.542,0.177,-0.801,5.853,0.015,1.483,1.482,0.007,0.623,0.027,0.008,7,0.0
2852,1184768,239.202602,60.282733,0.01509,7.419,115.609,16.709,0.0008,18.264,0.01,15.493,0.002,7206.5504,-53.017,0.144,-17.024,0.132,0.0,0.0,3.017,2.909,0.108,-0.768,5.65,0.039,1.104,1.102,0.004,0.63,0.016,0.007,7,0.049
2853,1160064,210.916994,-19.940418,0.02927,7.436,164.834,8.794,0.0003,9.046,0.002,8.431,0.002,13857.2387,-50.646,0.078,-23.044,0.069,-23.19,0.556,1.072,0.601,0.471,-0.667,5.864,0.065,0.144,0.143,0.009,0.633,0.013,0.008,7,0.127
2854,2222464,340.282927,18.538014,0.00063,7.454,45.885,16.943,0.0018,18.415,0.054,15.657,0.005,288.7278,55.596,0.166,15.17,0.198,0.0,0.0,0.615,0.224,0.391,-0.645,5.782,0.036,0.045,0.05,0.022,0.637,0.047,0.01,7,0.0
2855,303744,243.089523,38.207973,0.0011,7.47,83.2,17.313,0.0013,18.856,0.022,16.082,0.004,520.1948,6.053,0.13,-73.691,0.23,0.0,0.0,1.712,1.515,0.196,-0.762,5.627,0.045,0.397,0.396,0.006,0.627,0.018,0.007,7,0.0
2856,979456,137.212755,7.016669,0.00354,7.515,116.229,15.661,0.0008,16.976,0.004,14.524,0.002,1686.2157,-13.174,0.098,-74.207,0.074,0.0,0.0,2.066,0.627,1.439,-0.649,5.764,0.085,0.144,0.16,0.044,0.634,0.019,0.01,7,0.0
2857,942592,159.41341,63.498669,0.0035,7.547,188.564,15.095,0.0006,16.387,0.004,13.971,0.002,1644.2601,-123.113,0.056,-54.002,0.066,0.0,0.0,1.898,1.363,0.535,-0.737,5.644,0.05,0.351,0.352,0.007,0.649,0.012,0.006,7,0.0
2858,845312,223.268019,76.335175,0.00989,7.554,52.231,18.334,0.0019,20.351,0.063,16.998,0.007,4673.7404,-33.698,0.298,56.893,0.287,0.0,0.0,1.807,0.302,1.505,-0.679,5.714,0.066,0.088,0.068,0.114,0.633,0.041,0.009,7,0.009
2859,735104,211.837554,6.477388,0.00598,7.62,103.165,15.746,0.001,17.3,0.009,14.524,0.002,2847.1666,-25.75,0.143,-29.087,0.125,0.0,0.0,1.845,0.327,1.518,-0.733,5.67,0.072,0.066,0.061,0.064,0.613,0.021,0.009,7,0.002
2860,717056,138.89762,9.710009,0.01751,7.689,177.751,14.77,0.0006,15.87,0.004,13.73,0.002,8414.5672,24.336,0.081,-43.8,0.097,0.0,0.0,1.831,1.528,0.302,-0.738,5.737,0.061,0.374,0.372,0.008,0.653,0.012,0.008,7,0.066
2861,379136,296.305977,-18.565553,0.00491,7.694,40.498,18.228,0.0022,20.132,0.066,16.903,0.006,2235.193,-34.064,0.367,-32.227,0.393,0.0,0.0,4.912,3.863,1.049,-0.783,5.871,0.054,1.882,1.915,0.05,0.634,0.049,0.01,7,0.0
2862,1751552,133.439128,44.115495,0.01287,7.749,216.531,12.793,0.0014,13.529,0.004,11.968,0.003,6438.0926,-50.056,0.063,25.788,0.054,-37.634,19.826,2.194,0.272,1.922,-0.665,5.64,0.068,0.062,0.047,0.068,0.645,0.01,0.009,7,0.037
2863,4765952,263.326377,13.475095,0.03571,7.77,193.234,15.129,0.0004,16.459,0.003,13.988,0.002,17314.3816,-55.111,0.066,-79.003,0.069,0.0,0.0,6.247,4.994,1.253,-0.787,5.946,0.115,1.902,1.911,0.017,0.618,0.011,0.01,7,0.168
2864,3149184,106.021677,20.354694,0.0016,7.8,93.986,15.865,0.0018,17.53,0.016,14.599,0.008,755.3431,-8.154,0.145,-28.164,0.13,0.0,0.0,1.851,1.11,0.741,-0.731,5.778,0.073,0.337,0.348,0.021,0.639,0.024,0.01,7,0.0
2865,227712,231.795825,22.795511,0.00346,7.801,108.262,16.053,0.0007,17.382,0.008,14.922,0.002,1530.6381,14.477,0.096,106.919,0.093,0.0,0.0,6.805,6.208,0.598,-0.852,5.726,0.065,2.135,2.14,0.011,0.635,0.02,0.008,7,0.0
2866,580480,186.2384,33.670642,0.00534,7.812,157.344,15.054,0.0004,16.404,0.004,13.906,0.001,2447.5238,-44.102,0.078,-17.959,0.049,0.0,0.0,2.121,1.954,0.167,-0.764,5.581,0.041,0.554,0.553,0.005,0.645,0.014,0.007,7,0.0
2867,5448064,349.807833,48.4019,0.00247,7.815,258.632,14.342,0.0003,15.465,0.002,13.294,0.002,1130.8819,-49.394,0.046,-54.133,0.045,0.0,0.0,9.277,8.534,0.743,-0.995,6.097,0.034,2.631,2.639,0.012,0.52,0.009,0.016,7,0.0
2868,3432064,158.041213,-29.975158,0.02426,7.819,227.157,10.45,0.0002,10.836,0.001,9.929,0.0,11369.961,72.812,0.057,-6.114,0.053,27.276,0.296,3.518,3.089,0.43,-0.778,5.698,0.067,0.966,0.966,0.005,0.628,0.009,0.007,7,0.099
2869,887552,157.873499,-6.085988,0.00394,7.887,229.621,13.773,0.0004,14.742,0.005,12.804,0.002,1723.4805,19.632,0.052,-59.029,0.048,0.0,0.0,1.989,1.605,0.385,-0.703,5.637,0.026,0.409,0.408,0.006,0.657,0.01,0.008,7,0.0
2870,1337088,134.09044,56.024329,0.00184,7.89,126.931,15.263,0.0008,16.839,0.008,14.035,0.003,801.8608,-20.063,0.091,-50.606,0.077,0.0,0.0,1.74,0.713,1.026,-0.729,5.607,0.058,0.196,0.209,0.026,0.635,0.017,0.01,7,0.0
2871,1889792,242.343523,29.0285,0.00477,7.891,138.314,16.186,0.0009,17.712,0.013,14.977,0.002,2174.4644,-47.496,0.085,3.472,0.105,0.0,0.0,1.873,0.742,1.131,-0.715,5.626,0.108,0.201,0.213,0.027,0.643,0.015,0.011,7,0.0
2872,1165952,216.141552,67.841086,0.00236,7.91,179.805,15.338,0.0006,16.735,0.005,14.167,0.001,1077.2167,-70.279,0.092,22.518,0.08,0.0,0.0,2.562,1.847,0.715,-0.756,5.575,0.058,0.551,0.556,0.011,0.638,0.012,0.008,7,0.0
2873,611456,341.498807,22.642228,0.00345,7.918,117.15,15.657,0.0007,16.865,0.004,14.563,0.002,1591.4912,-77.539,0.117,-25.311,0.12,0.0,0.0,1.395,0.603,0.793,-0.716,5.665,0.035,0.143,0.149,0.018,0.629,0.018,0.008,7,0.0
2874,1448320,1.807429,37.310285,0.00285,7.999,294.009,13.94,0.0003,14.977,0.002,12.932,0.001,1324.1761,81.548,0.037,-46.013,0.022,0.0,0.0,2.754,1.248,1.506,-0.632,5.719,0.12,0.308,0.317,0.024,0.636,0.007,0.01,7,0.0
2875,31232,280.742005,42.473541,0.00904,8.043,397.123,11.623,0.0002,12.111,0.001,11.004,0.001,4055.1637,-31.267,0.036,-1.558,0.039,-34.42,0.755,4.14,3.27,0.869,-0.774,5.765,0.057,1.077,1.081,0.008,0.641,0.005,0.009,7,0.007
2876,609408,184.393076,34.386831,0.00158,8.05,168.054,12.831,0.0005,13.607,0.002,11.99,0.001,709.6417,12.219,0.067,10.379,0.061,-17.961,3.34,1.887,1.81,0.077,-0.775,5.505,0.019,0.564,0.563,0.004,0.617,0.013,0.007,7,0.0
2877,1964800,272.690393,18.188734,0.00756,8.083,46.239,18.182,0.0017,20.067,0.099,16.86,0.006,3319.1408,-21.581,0.301,-120.888,0.384,0.0,0.0,1.809,0.556,1.253,-0.699,5.789,0.067,0.14,0.176,0.078,0.652,0.047,0.011,7,0.004
2878,231040,1.413603,-23.721028,0.00337,8.098,177.724,11.615,0.0005,12.181,0.001,10.936,0.001,1452.3123,68.805,0.074,9.226,0.057,-3.171,0.289,4.326,3.471,0.855,-0.739,5.525,0.07,1.595,1.602,0.014,0.638,0.012,0.01,7,0.0
2879,877184,5.1941,-25.2137,0.01903,8.105,49.878,16.114,0.0013,17.776,0.01,14.877,0.003,7904.7385,-115.704,0.181,-132.651,0.175,0.0,0.0,1.257,0.57,0.687,-0.717,5.355,0.013,0.141,0.159,0.034,0.623,0.042,0.007,7,0.059
2880,1022464,224.353454,27.27958,0.01078,8.121,210.599,14.489,0.0008,15.701,0.004,13.402,0.002,4689.2488,31.006,0.077,-31.25,0.077,0.0,0.0,2.013,1.431,0.582,-0.739,5.544,0.067,0.348,0.351,0.006,0.619,0.01,0.008,7,0.009
2881,1337856,318.763971,17.967459,0.00104,8.128,70.322,17.03,0.001,18.941,0.027,15.715,0.003,451.2516,4.351,0.223,69.398,0.228,0.0,0.0,3.345,2.432,0.913,-0.723,5.79,0.119,0.907,0.924,0.029,0.635,0.031,0.01,7,0.0
2882,616960,210.735586,11.224388,0.00102,8.154,52.504,17.634,0.0021,19.458,0.061,16.321,0.004,421.3665,50.995,0.306,-106.309,0.231,0.0,0.0,1.894,0.343,1.551,-0.72,5.513,0.083,0.089,0.075,0.105,0.632,0.038,0.009,7,0.0
2883,2064768,107.319692,39.673901,0.00384,8.169,59.611,17.074,0.0014,19.013,0.038,15.729,0.004,1649.1751,14.623,0.235,-48.991,0.23,0.0,0.0,4.634,4.497,0.137,-0.763,5.574,0.011,1.869,1.869,0.006,0.636,0.025,0.007,7,0.0
2884,1100288,148.331886,-17.630685,0.00412,8.223,92.978,16.452,0.0019,18.182,0.028,15.192,0.005,1786.0625,-88.873,0.142,8.167,0.127,0.0,0.0,1.473,0.345,1.128,-0.774,5.561,0.061,0.061,0.072,0.04,0.65,0.023,0.011,7,0.0
2885,760320,158.375884,-8.893248,0.00195,8.225,66.175,15.486,0.0008,16.922,0.007,14.3,0.002,823.7149,28.987,0.134,-75.29,0.148,0.0,0.0,1.455,0.86,0.595,-0.739,5.54,0.03,0.252,0.262,0.023,0.638,0.033,0.008,7,0.0
2886,814848,38.384021,-14.172047,0.00746,8.24,98.662,15.806,0.001,17.216,0.009,14.629,0.005,3130.3355,-44.4,0.129,-8.569,0.132,0.0,0.0,2.079,1.005,1.074,-0.721,5.482,0.059,0.275,0.289,0.03,0.64,0.022,0.01,7,0.003
2887,1037952,335.531503,22.117963,0.00595,8.29,317.936,13.311,0.0005,14.265,0.002,12.351,0.001,2554.2854,38.843,0.036,7.811,0.038,-71.29,2.002,3.157,0.186,2.971,-0.627,5.582,0.077,0.031,0.025,0.032,0.656,0.007,0.011,7,0.0
2888,88192,313.855509,6.793456,0.00453,8.317,112.299,13.738,0.0014,14.793,0.004,12.657,0.001,1934.9639,34.753,0.135,-41.081,0.107,0.0,0.0,3.154,1.706,1.447,-0.753,5.651,0.052,0.435,0.451,0.033,0.627,0.018,0.009,7,0.0
2889,683520,158.735107,-8.33428,0.01371,8.461,157.95,10.815,0.0003,11.221,0.001,10.272,0.001,5802.6869,-87.699,0.076,-13.585,0.074,-2.785,0.363,3.584,3.204,0.38,-0.766,5.486,0.056,1.307,1.306,0.007,0.633,0.013,0.01,7,0.026
2890,2829568,38.754303,42.526005,0.01734,8.541,114.964,15.25,0.0009,16.46,0.005,14.166,0.002,7158.2194,6.904,0.108,-91.497,0.09,0.0,0.0,2.516,2.126,0.389,-0.72,5.591,0.021,0.6,0.601,0.008,0.651,0.018,0.009,7,0.049
2891,846976,208.526111,57.512493,0.00446,8.574,120.609,16.153,0.001,17.693,0.008,14.94,0.002,1867.9996,-40.156,0.102,2.093,0.102,0.0,0.0,1.734,0.703,1.031,-0.656,5.357,0.038,0.169,0.177,0.024,0.631,0.017,0.006,7,0.0
2892,1224832,148.158847,64.937904,0.00116,8.586,124.993,16.341,0.0006,17.898,0.009,15.123,0.002,485.5501,-82.659,0.081,-18.933,0.118,0.0,0.0,2.798,2.261,0.537,-0.761,5.672,0.1,0.665,0.668,0.01,0.626,0.017,0.008,7,0.0
2893,843392,8.857782,-17.510114,0.00216,8.635,114.511,15.917,0.0013,17.294,0.012,14.761,0.003,900.8012,131.318,0.137,-17.957,0.099,0.0,0.0,2.108,1.985,0.124,-0.788,5.379,0.038,0.673,0.671,0.005,0.639,0.019,0.008,7,0.0
2894,895232,48.642458,-2.401221,0.00538,8.636,144.314,15.323,0.0007,16.682,0.006,14.163,0.002,2339.3102,38.257,0.101,-14.361,0.101,0.0,0.0,1.834,0.409,1.425,-0.664,5.593,0.08,0.079,0.095,0.048,0.593,0.015,0.011,7,0.0
2895,1049472,163.210178,59.193872,0.00517,8.693,38.211,18.688,0.0023,20.729,0.094,17.268,0.01,2119.477,26.791,0.352,14.907,0.34,0.0,0.0,1.676,0.273,1.403,-0.682,5.303,0.029,0.074,0.052,0.091,0.608,0.039,0.005,7,0.0
2896,4578816,8.729493,47.297221,0.0062,8.72,363.617,13.604,0.0003,14.552,0.002,12.65,0.001,2616.8464,89.513,0.031,-28.778,0.025,0.0,0.0,5.311,4.858,0.453,-0.763,5.641,0.049,1.789,1.789,0.004,0.623,0.006,0.008,7,0.001
2897,1182720,193.774361,19.410698,0.00743,8.736,338.439,13.314,0.0003,14.263,0.001,12.356,0.001,3162.0093,61.24,0.047,-106.823,0.03,15.617,3.219,1.776,0.312,1.465,-0.673,5.358,0.041,0.052,0.055,0.034,0.651,0.006,0.008,7,0.003
2898,691584,354.698561,-7.806877,0.01094,8.825,175.373,14.637,0.0011,16.095,0.006,13.451,0.003,4396.38,84.154,0.088,-53.327,0.072,0.0,0.0,1.253,0.597,0.656,-0.726,5.372,0.016,0.142,0.145,0.011,0.644,0.013,0.008,7,0.008
2899,3706112,241.648964,-0.02612,0.00152,8.878,143.003,15.643,0.0006,17.205,0.007,14.418,0.002,599.2427,7.787,0.109,-38.231,0.08,0.0,0.0,5.566,3.981,1.585,-0.725,5.775,0.104,1.407,1.425,0.031,0.638,0.015,0.01,7,0.0
2900,1199104,1.907955,-17.584934,0.01006,8.878,173.747,12.458,0.0003,13.168,0.001,11.658,0.001,4334.328,-129.818,0.083,-69.501,0.054,4.668,0.951,2.733,1.039,1.693,-0.741,5.362,0.075,0.271,0.29,0.045,0.647,0.013,0.01,7,0.008
2901,5255552,111.923183,-0.896629,0.0064,8.889,250.003,14.44,0.0005,15.646,0.003,13.356,0.002,2512.2158,-59.342,0.066,-75.27,0.06,0.0,0.0,5.02,3.769,1.251,-0.739,5.553,0.071,1.336,1.345,0.017,0.631,0.008,0.01,7,0.0
2902,728832,128.620695,1.911335,0.00343,8.905,72.079,11.193,0.0009,11.703,0.001,10.562,0.001,1367.7706,-40.103,0.189,-10.794,0.136,32.071,1.966,2.445,1.419,1.026,-0.74,5.369,0.094,0.423,0.44,0.033,0.616,0.03,0.009,7,0.0
2903,696576,329.750967,-16.485568,0.00125,8.932,130.212,14.527,0.0005,15.738,0.005,13.44,0.002,503.862,-61.23,0.096,-18.657,0.094,0.0,0.0,3.346,3.052,0.294,-0.784,5.371,0.063,1.008,1.007,0.008,0.647,0.016,0.008,7,0.0
2904,7574400,183.371638,48.839027,0.03155,8.951,318.517,13.888,0.0003,14.888,0.002,12.903,0.001,11992.0888,-82.448,0.024,-54.413,0.031,0.0,0.0,4.039,1.037,3.001,-0.8,5.305,0.085,0.242,0.28,0.126,0.632,0.007,0.009,7,0.105
2905,747392,207.649755,7.396464,0.00151,8.977,57.391,17.377,0.0024,18.988,0.065,16.024,0.006,615.1248,-57.282,0.358,7.378,0.246,0.0,0.0,1.511,0.783,0.728,-0.689,5.312,0.07,0.218,0.235,0.031,0.626,0.036,0.008,7,0.0
2906,740864,195.510448,9.399801,0.00525,8.991,243.218,12.294,0.0002,12.963,0.001,11.52,0.001,2146.7316,73.686,0.07,-68.154,0.046,65.471,0.953,1.97,0.335,1.635,-0.738,5.319,0.054,0.062,0.065,0.049,0.637,0.009,0.009,7,0.0
2907,3933568,82.330552,-22.568581,0.00372,9.007,322.766,12.336,0.0002,12.978,0.001,11.585,0.001,1535.171,-37.306,0.03,-43.01,0.043,-17.365,0.812,2.593,1.178,1.415,-0.697,5.32,0.066,0.31,0.319,0.02,0.64,0.007,0.009,7,0.0
2908,619520,208.459415,10.655404,0.01299,9.043,187.166,15.215,0.0008,16.544,0.005,14.079,0.003,5291.434,43.798,0.093,-55.28,0.072,0.0,0.0,1.328,0.672,0.656,-0.661,5.303,0.061,0.167,0.17,0.01,0.624,0.012,0.008,7,0.016
2909,930688,212.218503,-22.197872,0.00285,9.049,47.817,18.125,0.0028,20.207,0.083,16.769,0.007,1116.7142,107.458,0.388,-77.851,0.322,0.0,0.0,4.213,3.643,0.571,-0.8,5.437,0.068,1.467,1.477,0.018,0.635,0.032,0.008,7,0.0
2910,1071360,139.910658,24.58592,0.00893,9.098,143.587,14.876,0.0004,16.07,0.004,13.795,0.002,3328.2298,-130.981,0.089,-42.855,0.062,0.0,0.0,2.98,1.321,1.659,-0.67,5.298,0.078,0.332,0.347,0.036,0.632,0.015,0.01,7,0.004
2911,2099328,124.812661,-10.165588,0.00611,9.117,220.036,6.232,0.0003,6.42,0.001,5.98,0.002,2397.0674,-42.386,0.063,37.765,0.05,0.0,0.0,0.983,0.899,0.084,-0.804,5.345,0.134,0.292,0.291,0.003,0.645,0.01,0.014,7,0.0
2912,217856,30.125755,9.370917,0.00207,9.12,40.217,18.361,0.0027,20.599,0.095,16.948,0.009,788.4037,74.428,0.53,-102.734,0.331,0.0,0.0,1.958,0.483,1.476,-0.722,5.397,0.07,0.111,0.139,0.122,0.634,0.053,0.009,7,0.0
2913,1006848,214.880606,-8.492872,0.00399,9.139,134.123,15.155,0.0007,16.544,0.004,13.992,0.002,1541.9197,-118.356,0.115,-71.043,0.093,0.0,0.0,4.378,2.765,1.613,-0.744,5.334,0.075,0.946,0.967,0.036,0.633,0.017,0.01,7,0.0
2914,1191296,23.193355,-20.35042,0.0138,9.155,188.157,14.279,0.0005,15.628,0.002,13.135,0.001,5003.4708,41.814,0.1,2.65,0.044,0.0,0.0,4.899,0.424,4.475,-0.669,5.247,0.089,0.095,0.105,0.111,0.646,0.011,0.01,7,0.01
2915,1454720,278.152255,79.02977,0.00267,9.194,183.445,14.287,0.0003,15.444,0.003,13.214,0.002,1007.3172,-65.748,0.092,-67.603,0.109,0.0,0.0,5.671,4.382,1.289,-0.793,5.395,0.08,1.602,1.611,0.018,0.648,0.012,0.01,7,0.0
2916,1370496,328.37296,20.66556,0.00564,9.22,75.786,17.37,0.0018,19.041,0.056,16.079,0.007,2248.7737,49.06,0.236,-4.008,0.207,0.0,0.0,2.802,1.589,1.214,-0.779,5.475,0.07,0.436,0.453,0.036,0.646,0.028,0.011,7,0.0
2917,310912,220.963556,47.716987,0.016,9.224,362.924,9.073,0.0049,9.418,0.014,8.58,0.012,6073.736,15.013,0.034,-111.661,0.038,0.0,0.0,2.693,0.208,2.486,-0.652,5.226,0.072,0.037,0.03,0.038,0.64,0.006,0.009,7,0.031
2918,2112256,198.331644,43.496206,0.00659,9.25,167.373,15.826,0.0006,17.319,0.006,14.626,0.002,2512.7427,-17.229,0.059,-60.099,0.07,0.0,0.0,2.674,0.217,2.457,-0.657,5.225,0.058,0.053,0.033,0.058,0.656,0.013,0.009,7,0.0
2919,2866304,63.519703,0.84104,0.00401,9.302,94.659,16.191,0.0007,17.752,0.006,14.975,0.002,1650.5123,44.646,0.153,-36.187,0.109,0.0,0.0,10.859,9.614,1.245,-1.173,5.877,0.058,1.941,1.953,0.025,0.495,0.022,0.021,7,0.0
2920,4809984,81.406117,-19.631194,0.00179,9.329,53.835,18.24,0.0021,20.393,0.076,16.843,0.007,682.9991,-32.344,0.235,-18.606,0.285,0.0,0.0,1.917,0.417,1.5,-0.69,5.283,0.049,0.089,0.101,0.087,0.618,0.034,0.009,7,0.0
2921,2552448,153.154945,-24.211745,0.00481,9.343,141.067,15.582,0.0005,17.119,0.006,14.366,0.001,1847.4268,-132.924,0.132,101.023,0.124,0.0,0.0,3.415,2.379,1.036,-0.735,5.287,0.064,0.802,0.811,0.018,0.64,0.015,0.008,7,0.0
2922,16640,31.277758,19.187467,0.00897,9.375,144.981,8.77,0.0005,9.067,0.002,8.357,0.003,3268.5568,-47.843,0.094,-7.128,0.099,-14.393,0.34,3.796,2.41,1.386,-0.724,5.458,0.138,0.793,0.809,0.028,0.633,0.015,0.01,7,0.004
2923,4224,0.887194,17.226727,0.00352,9.393,163.129,12.602,0.0002,13.34,0.002,11.778,0.001,1358.2101,-53.041,0.109,-61.886,0.067,-17.69,0.94,2.533,2.413,0.12,-0.793,5.227,0.04,0.77,0.768,0.004,0.619,0.013,0.008,7,0.0
2924,8679168,256.498138,17.563415,0.0012,9.434,97.029,16.927,0.0009,18.755,0.018,15.617,0.002,451.4504,-7.78,0.116,5.461,0.117,0.0,0.0,5.485,5.052,0.434,-0.909,5.393,0.047,1.735,1.737,0.009,0.576,0.02,0.008,7,0.0
2925,960384,116.898794,21.113166,0.0033,9.465,48.998,11.344,0.0011,11.898,0.002,10.662,0.001,1187.0072,19.867,0.336,24.889,0.31,-1.859,0.617,4.403,4.331,0.072,-0.87,5.132,0.022,1.832,1.829,0.005,0.6,0.012,0.008,7,0.0
2926,1197056,233.126554,14.342127,0.00405,9.486,123.518,15.133,0.0005,16.622,0.004,13.94,0.002,1485.8568,-62.482,0.117,-15.968,0.11,0.0,0.0,2.88,2.104,0.776,-0.737,5.258,0.059,0.613,0.619,0.014,0.634,0.017,0.007,7,0.0
2927,2218368,73.784481,2.142173,0.00409,9.528,46.733,17.439,0.0014,19.352,0.037,16.08,0.003,1656.3463,13.289,0.339,-20.272,0.237,0.0,0.0,2.645,1.122,1.523,-0.684,5.268,0.067,0.312,0.36,0.09,0.638,0.047,0.01,7,0.0
2928,2056320,259.47784,30.428152,0.02779,9.544,132.476,14.953,0.0006,16.425,0.003,13.757,0.002,10365.4432,-42.494,0.106,33.705,0.137,0.0,0.0,2.66,2.308,0.352,-0.729,5.236,0.051,0.625,0.625,0.007,0.627,0.014,0.008,7,0.089
2929,2841856,82.381766,-26.043161,0.00621,9.556,124.147,16.835,0.0009,18.507,0.016,15.587,0.003,2329.7541,50.652,0.108,12.412,0.148,0.0,0.0,1.723,1.269,0.454,-0.734,5.179,0.019,0.325,0.326,0.008,0.639,0.017,0.007,7,0.0
2930,239360,205.320831,-22.326987,0.00214,9.601,67.046,16.21,0.0013,17.863,0.016,14.962,0.003,793.3822,-58.038,0.254,1.885,0.201,0.0,0.0,6.887,6.607,0.28,-0.786,5.327,0.021,2.364,2.367,0.01,0.61,0.027,0.008,7,0.0
2931,402432,109.920652,13.42651,0.00822,9.66,98.285,15.236,0.001,16.727,0.005,14.039,0.002,3059.8784,49.883,0.151,-36.422,0.123,0.0,0.0,6.307,5.924,0.383,-0.814,5.378,0.054,2.278,2.281,0.008,0.599,0.022,0.008,7,0.003
2932,1405568,0.365013,27.331811,0.00284,9.684,133.125,15.529,0.0004,16.944,0.003,14.353,0.001,1055.2928,114.059,0.094,-28.21,0.042,0.0,0.0,1.79,1.193,0.597,-0.75,5.219,0.048,0.314,0.317,0.011,0.644,0.016,0.008,7,0.0
2933,3964800,237.481321,17.931658,0.0022,9.688,149.076,14.833,0.0004,16.253,0.004,13.658,0.002,814.927,-79.176,0.074,-7.217,0.06,0.0,0.0,3.496,3.382,0.113,-0.796,5.183,0.032,1.579,1.576,0.005,0.674,0.014,0.009,7,0.0
2934,2970624,103.335695,77.308906,0.0174,9.693,197.941,15.731,0.0008,17.27,0.007,14.518,0.002,6484.7023,-26.031,0.074,36.786,0.091,0.0,0.0,3.519,1.051,2.467,-0.624,5.291,0.087,0.252,0.287,0.1,0.641,0.01,0.011,7,0.038
2935,2154624,310.525071,-20.254249,0.00293,9.858,96.496,16.225,0.0007,17.892,0.008,14.961,0.002,1055.6735,91.428,0.166,-115.612,0.085,0.0,0.0,2.706,1.955,0.751,-0.729,5.148,0.041,0.568,0.576,0.017,0.638,0.023,0.007,7,0.0
2936,1489280,121.823374,24.567239,0.00529,9.869,261.882,11.262,0.0009,11.85,0.001,10.58,0.001,1908.326,17.014,0.061,-89.183,0.037,-58.472,0.276,3.581,2.826,0.755,-0.744,5.15,0.059,0.929,0.933,0.008,0.62,0.008,0.008,7,0.0
2937,6473472,272.253169,17.249163,0.01895,9.892,394.225,13.263,0.0003,14.269,0.003,12.276,0.001,6695.5767,2.223,0.038,-64.614,0.047,-6.132,2.546,9.136,8.085,1.051,-0.941,5.428,0.071,2.096,2.099,0.008,0.563,0.005,0.009,7,0.041
2938,3771904,52.879853,-23.210055,0.00212,9.896,66.31,17.21,0.0009,19.305,0.024,15.859,0.003,776.8245,111.34,0.208,29.316,0.165,0.0,0.0,2.624,1.99,0.633,-0.732,5.139,0.045,0.558,0.564,0.014,0.652,0.022,0.008,7,0.0
2939,3422592,245.534851,10.978994,0.00237,9.981,299.619,10.028,0.0003,10.398,0.001,9.526,0.001,849.877,-46.052,0.041,-78.962,0.032,-16.693,0.279,7.855,7.349,0.506,-0.932,5.254,0.197,2.124,2.126,0.005,0.597,0.008,0.008,7,0.0
2940,710656,317.971265,-22.411425,0.00757,10.047,206.724,12.386,0.0002,13.176,0.002,11.53,0.001,2682.1477,-37.762,0.069,-54.991,0.051,-10.13,1.2,3.227,0.858,2.369,-0.704,5.132,0.079,0.205,0.227,0.087,0.625,0.011,0.009,7,0.001
2941,374144,330.987141,-5.623377,0.02673,10.151,176.49,12.493,0.0003,13.3,0.003,11.631,0.001,9774.3847,-94.935,0.07,-71.928,0.073,0.0,0.0,4.064,2.387,1.677,-0.711,5.165,0.092,0.706,0.722,0.032,0.641,0.012,0.01,7,0.083
2942,1779200,192.336376,43.205333,0.01245,10.197,149.035,15.908,0.0006,17.559,0.006,14.652,0.001,4348.5326,105.569,0.074,-103.52,0.099,0.0,0.0,5.105,0.846,4.259,-0.673,5.022,0.085,0.201,0.244,0.154,0.641,0.013,0.009,7,0.008
2943,2151296,116.157462,24.717718,0.02805,10.262,219.312,14.348,0.0005,15.553,0.004,13.26,0.002,9933.4367,-86.97,0.081,-13.191,0.073,0.0,0.0,1.758,1.466,0.292,-0.773,5.086,0.052,0.354,0.352,0.007,0.637,0.009,0.008,7,0.084
2944,25472,140.72092,-2.641671,0.00606,10.283,243.106,12.456,0.0004,13.263,0.003,11.594,0.001,2115.4116,49.71,0.071,-26.819,0.07,0.0,0.0,3.171,2.02,1.152,-0.804,5.06,0.036,0.539,0.546,0.015,0.632,0.009,0.008,7,0.0
2945,1601792,138.883004,64.944311,0.00165,10.559,348.76,12.919,0.0003,13.903,0.002,11.947,0.001,575.48,-85.682,0.032,-70.996,0.048,21.69,1.053,3.724,2.782,0.942,-0.74,5.207,0.08,1.13,1.138,0.013,0.629,0.006,0.011,7,0.0
