,ID1,ID2,RA1deg,RA2deg,DE1deg,DE2deg,plx1,plx2,e_plx1,e_plx2,Gmag1,Gmag2,e_Gmag1,e_Gmag2,Bpmag1,Bpmag2,e_Bpmag1,e_Bpmag2,Rpmag1,Rpmag2,e_Rpmag1,e_Rpmag2,pmRA1,pmRA2,e_pmRA1,e_pmRA2,pmDE1,pmDE2,e_pmDE1,e_pmDE2,RVel1,RVel2,e_RVel1,e_RVel2,gmag1,gmag2,rmag1,rmag2,imag1,imag2,zmag1,zmag2,e_gmag1,e_gmag2,e_rmag1,e_rmag2,e_imag1,e_imag2,e_zmag1,e_zmag2,Age1,Age2,ZMass1,ZMass2,PreAge1,PreAge2,CoolAge1,CoolAge2,[Fe/H]1,[Fe/H]2,DM1,DM2,Av1,Av2,e_Age1,e_Age2,e_ZMass1,e_ZMass2,e_PreAge1,e_PreAge2,e_CoolAge1,e_CoolAge2,e_[Fe/H]1,e_[Fe/H]2,e_DM1,e_DM2,e_Av1,e_Av2,Nb1,Nb2,Sep,PDis,Type,PCont
1441,3800448,3802240,310.280586,310.275607,16.516029,16.522103,16.436,16.553,427.412,64.717,12.823,18.701,0.0003,0.003,13.889,19.124,0.002,0.044,11.803,17.996,0.001,0.024,250.473,249.19,0.058,0.349,110.786,109.337,0.047,0.318,-25.717,0.0,1.911,0.0,0.0,19.231,0.0,18.633,0.0,18.389,0.0,18.305,0.0,0.017,0.0,0.01,0.0,0.01,0.0,0.006,0.0,5.206,0.0,1.521,0.0,2.234,0.0,2.972,0.0,-0.781,0.0,4.167,0.0,0.074,0.0,0.612,0.0,0.102,0.0,0.674,0.0,0.12,0.0,0.643,0.0,0.005,0.0,0.009,0,7,1692.0919,0.00773,1,0.0
1442,574208,57728,335.434773,335.434867,-4.148998,-4.14994,16.926,16.588,95.874,46.662,15.869,16.397,0.0009,0.0014,17.564,16.431,0.029,0.015,14.592,16.206,0.004,0.003,387.132,383.841,0.158,0.585,26.671,30.766,0.173,0.842,0.0,0.0,0.0,0.0,0.0,16.419,0.0,16.451,0.0,16.539,0.0,16.666,0.0,0.003,0.0,0.002,0.0,0.003,0.0,0.014,0.0,3.194,0.0,1.458,0.0,2.524,0.0,0.67,0.0,-0.794,0.0,4.08,0.0,0.035,0.0,0.816,0.0,0.119,0.0,0.824,0.0,0.015,0.0,0.635,0.0,0.021,0.0,0.008,0,7,201.4872,0.00095,1,0.0
1443,1009664,1009152,228.565242,228.566333,1.961942,1.958946,16.789,16.827,333.076,151.74,10.316,16.691,0.0008,0.0019,11.046,16.708,0.001,0.009,9.524,16.451,0.001,0.05,12.999,12.767,0.08,0.17,-63.859,-63.289,0.075,0.144,0.0,0.0,0.0,0.0,0.0,16.666,0.0,16.737,0.0,16.866,0.0,16.997,0.0,0.003,0.0,0.002,0.0,0.004,0.0,0.007,0.0,1.367,0.0,3.483,0.0,0.265,0.0,1.102,0.0,-0.443,0.0,4.01,0.0,0.06,0.0,0.04,0.0,0.123,0.0,0.046,0.0,0.02,0.0,0.672,0.0,0.006,0.0,0.01,0,7,683.5341,0.00319,1,0.0
1444,660096,471168,42.011399,42.01412,7.394542,7.399492,17.282,16.976,123.849,36.058,13.752,18.701,0.0007,0.0046,15.124,19.148,0.004,0.038,12.598,18.01,0.002,0.014,-37.772,-38.774,0.178,0.489,-20.566,-25.217,0.149,0.451,0.0,0.0,0.0,0.0,0.0,19.242,0.0,18.617,0.0,18.361,0.0,18.31,0.0,0.009,0.0,0.007,0.0,0.007,0.0,0.006,0.0,12.204,0.0,0.871,0.0,9.976,0.0,2.228,0.0,-1.398,0.0,4.327,0.0,0.099,0.0,1.063,0.0,0.039,0.0,1.079,0.0,0.028,0.0,0.372,0.0,0.016,0.0,0.016,0,7,1174.2988,0.00564,1,0.0
1445,1062144,255360,53.535252,53.532566,-15.913732,-15.915395,17.111,17.113,261.494,66.712,13.847,18.549,0.0006,0.0028,15.259,18.953,0.005,0.032,12.686,17.971,0.002,0.02,315.245,316.904,0.09,0.354,42.962,38.544,0.096,0.394,0.0,0.0,0.0,0.0,0.0,18.994,0.0,18.483,0.0,18.276,0.0,18.312,0.0,0.006,0.0,0.009,0.0,0.01,0.0,0.065,0.0,4.363,0.0,2.073,0.0,1.066,0.0,3.297,0.0,-0.634,0.0,4.134,0.0,0.093,0.0,0.249,0.0,0.094,0.0,0.281,0.0,0.118,0.0,0.629,0.0,0.008,0.0,0.009,0,7,646.1473,0.00307,1,0.0
1446,697472,697344,341.186991,341.180116,15.233424,15.231089,17.075,17.131,394.582,78.021,13.71,18.013,0.0004,0.0018,14.844,18.358,0.003,0.014,12.657,17.502,0.001,0.012,169.296,170.509,0.068,0.256,260.626,259.134,0.057,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.827,0.0,20.249,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.076,0.0,11.486,0.0,0.887,0.0,9.767,0.0,1.719,0.0,-1.293,0.0,4.171,0.0,0.067,0.0,1.551,0.0,0.054,0.0,1.56,0.0,0.015,0.0,0.423,0.0,0.005,0.0,0.011,0,7,1482.5294,0.00703,1,0.0
1447,605696,265984,11.3386,11.342352,14.362685,14.345702,17.429,17.36,319.298,61.051,9.598,18.543,0.0002,0.0018,10.021,18.994,0.001,0.024,9.042,17.882,0.001,0.012,266.193,265.578,0.078,0.491,-54.935,-53.743,0.051,0.237,23.148,0.0,0.315,0.0,0.0,19.097,0.0,18.456,0.0,18.229,0.0,18.145,0.0,0.009,0.0,0.018,0.0,0.009,0.0,0.002,0.0,9.345,0.0,1.025,0.0,6.961,0.0,2.384,0.0,-0.908,0.0,4.122,0.0,0.073,0.0,1.748,0.0,0.06,0.0,1.763,0.0,0.031,0.0,0.561,0.0,0.007,0.0,0.008,0,7,3587.3405,0.01737,1,0.005
1448,712064,709632,341.356146,341.373083,-10.043658,-10.045841,17.737,17.632,246.592,114.007,9.986,16.967,0.0009,0.0015,10.499,17.044,0.001,0.011,9.358,16.767,0.002,0.011,55.843,54.149,0.087,0.177,-46.675,-47.349,0.081,0.175,1.669,0.0,0.323,0.0,0.0,17.021,0.0,17.022,0.0,17.08,0.0,17.201,0.0,0.004,0.0,0.003,0.0,0.002,0.0,0.008,0.0,1.802,0.0,3.478,0.0,0.251,0.0,1.552,0.0,-0.693,0.0,3.903,0.0,0.048,0.0,0.044,0.0,0.1,0.0,0.041,0.0,0.041,0.0,0.64,0.0,0.009,0.0,0.008,0,7,3413.8209,0.01682,1,0.004
1449,1646208,631936,20.905738,20.904103,-10.738448,-10.738957,17.702,17.805,366.885,205.982,9.12,15.728,0.0007,0.0026,9.515,15.652,0.003,0.019,8.599,15.616,0.003,0.012,108.672,108.839,0.083,0.156,11.451,12.186,0.053,0.177,23.547,0.0,0.295,0.0,0.0,15.454,0.0,15.58,0.0,15.816,0.0,15.779,0.0,0.002,0.0,0.003,0.0,0.003,0.0,0.004,0.0,2.957,0.0,1.445,0.0,2.574,0.0,0.383,0.0,-0.749,0.0,3.853,0.0,0.242,0.0,0.778,0.0,0.095,0.0,0.777,0.0,0.004,0.0,0.594,0.0,0.006,0.0,0.008,0,7,342.7436,0.00169,1,0.0
1450,616192,616064,32.394517,32.389128,-1.669964,-1.668108,17.904,17.869,439.958,226.366,9.701,16.167,0.0005,0.0011,10.167,16.22,0.003,0.005,9.109,16.015,0.002,0.007,-35.276,-33.742,0.073,0.154,-53.954,-54.888,0.07,0.113,-16.608,0.0,0.334,0.0,0.0,16.177,0.0,16.201,0.0,16.319,0.0,16.448,0.0,0.009,0.0,0.004,0.0,0.004,0.0,0.004,0.0,2.145,0.0,1.824,0.0,1.456,0.0,0.689,0.0,-0.683,0.0,3.841,0.0,0.061,0.0,0.354,0.0,0.093,0.0,0.356,0.0,0.005,0.0,0.628,0.0,0.005,0.0,0.008,0,7,1145.6725,0.0057,1,0.0
1451,890752,93952,198.24044,198.239795,-12.394187,-12.392538,18.221,18.135,254.865,72.075,13.333,18.139,0.001,0.0025,14.785,18.433,0.006,0.024,12.151,17.489,0.003,0.019,158.352,161.448,0.145,0.513,-128.59,-126.072,0.082,0.285,0.0,0.0,0.0,0.0,0.0,18.542,0.0,18.113,0.0,17.871,0.0,17.798,0.0,0.009,0.0,0.021,0.0,0.014,0.0,0.009,0.0,4.211,0.0,1.733,0.0,1.622,0.0,2.589,0.0,-0.719,0.0,3.852,0.0,0.087,0.0,0.356,0.0,0.084,0.0,0.383,0.0,0.075,0.0,0.644,0.0,0.009,0.0,0.009,0,7,348.7708,0.00177,1,0.0
1452,1211904,1210624,140.195998,140.199664,-17.483864,-17.482862,17.847,18.213,187.878,102.814,16.134,17.661,0.0008,0.0011,18.1,17.895,0.014,0.012,14.795,17.221,0.003,0.006,-115.959,-115.117,0.149,0.27,151.529,151.468,0.199,0.359,0.0,0.0,0.0,0.0,0.0,17.93,0.0,17.658,0.0,17.56,0.0,17.57,0.0,0.0,0.0,0.005,0.0,0.009,0.0,0.012,0.0,3.051,0.0,2.04,0.0,1.082,0.0,1.969,0.0,-0.728,0.0,3.897,0.0,0.051,0.0,0.272,0.0,0.082,0.0,0.285,0.0,0.047,0.0,0.662,0.0,0.011,0.0,0.008,0,7,733.8137,0.00364,1,0.0
1453,3298688,304384,307.597455,307.600357,-24.254406,-24.252696,17.989,18.248,121.133,124.203,17.398,17.819,0.0011,0.0012,19.802,18.009,0.045,0.015,15.957,17.439,0.005,0.01,201.321,199.054,0.236,0.231,22.276,23.795,0.179,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,3.455,0.0,3.171,0.0,0.323,0.0,3.133,0.0,-0.693,0.0,3.887,0.0,0.058,0.0,0.093,0.0,0.169,0.0,0.071,0.0,0.117,0.0,0.625,0.0,0.018,0.0,0.014,0,7,630.474,0.00315,1,0.0
1454,1176192,964224,257.466453,257.487785,68.334947,68.334721,18.305,18.252,744.971,197.18,11.112,17.298,0.0004,0.0014,11.968,17.522,0.002,0.009,10.226,16.889,0.001,0.013,-89.207,-91.156,0.042,0.132,255.704,258.072,0.054,0.19,-31.995,0.0,0.321,0.0,0.0,17.525,0.0,17.303,0.0,17.223,0.0,17.245,0.0,0.001,0.0,0.004,0.0,0.003,0.0,0.005,0.0,3.264,0.0,1.699,0.0,1.701,0.0,1.563,0.0,-0.706,0.0,3.785,0.0,0.061,0.0,0.388,0.0,0.079,0.0,0.394,0.0,0.016,0.0,0.63,0.0,0.003,0.0,0.008,0,7,1549.4937,0.00788,1,0.0
1455,1733632,1732992,138.740309,138.744846,38.609654,38.616529,18.346,18.307,434.475,244.219,6.64,16.228,0.0002,0.0009,6.859,16.223,0.001,0.004,6.331,16.085,0.002,0.004,-133.367,-138.716,0.06,0.099,77.658,79.888,0.05,0.089,35.233,0.0,0.262,0.0,0.0,16.18,0.0,16.229,0.0,16.379,0.0,16.525,0.0,0.007,0.0,0.007,0.0,0.004,0.0,0.007,0.0,1.26,0.0,2.915,0.0,0.401,0.0,0.859,0.0,-0.686,0.0,3.738,0.0,0.069,0.0,0.077,0.0,0.094,0.0,0.08,0.0,0.011,0.0,0.638,0.0,0.005,0.0,0.007,0,7,1517.9309,0.00774,1,0.0
1456,1463040,2371072,10.866802,10.879418,47.024387,47.026033,18.56,18.52,85.9,175.551,4.896,14.964,0.0036,0.0007,5.016,14.808,0.004,0.008,4.796,15.125,0.004,0.005,-23.986,-25.265,0.368,0.139,-37.646,-37.474,0.35,0.277,0.0,0.0,0.0,0.0,0.0,14.724,0.0,15.085,0.0,15.371,0.0,15.619,0.0,0.015,0.0,0.011,0.0,0.003,0.0,0.002,0.0,0.566,0.0,2.716,0.0,0.485,0.0,0.081,0.0,-0.761,0.0,4.031,0.0,0.099,0.0,0.138,0.0,0.194,0.0,0.137,0.0,0.003,0.0,0.634,0.0,0.012,0.0,0.01,0,7,1698.4927,0.00876,1,0.0
1457,1231488,1230848,2.412038,2.395962,31.146001,31.144091,18.658,18.638,464.226,242.595,12.448,16.727,0.0003,0.0008,13.526,16.797,0.002,0.007,11.424,16.52,0.001,0.004,-358.702,-358.931,0.063,0.134,-395.585,-395.548,0.058,0.097,-39.568,0.0,0.787,0.0,0.0,0.0,0.0,16.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,1.675,0.0,2.668,0.0,0.518,0.0,1.157,0.0,-0.706,0.0,3.834,0.0,0.044,0.0,0.126,0.0,0.161,0.0,0.139,0.0,0.026,0.0,0.639,0.0,0.005,0.0,0.011,0,7,2680.1513,0.01389,1,0.001
1458,725120,782592,122.250971,122.247402,-4.527422,-4.531667,18.012,18.676,372.442,80.022,12.166,18.341,0.0003,0.0026,13.277,18.721,0.003,0.027,11.131,17.71,0.001,0.021,6.176,1.702,0.079,0.366,-132.989,-128.738,0.056,0.348,60.943,0.0,0.782,0.0,0.0,18.817,0.0,18.297,0.0,18.078,0.0,17.993,0.0,0.009,0.0,0.005,0.0,0.005,0.0,0.006,0.0,4.618,0.0,2.101,0.0,1.014,0.0,3.604,0.0,-0.66,0.0,3.84,0.0,0.072,0.0,0.233,0.0,0.08,0.0,0.256,0.0,0.101,0.0,0.638,0.0,0.006,0.0,0.009,0,7,1106.9354,0.00554,1,0.0
1459,3190656,937216,297.904907,297.918085,76.120158,76.12028,18.609,18.914,365.938,97.955,14.567,18.246,0.0007,0.0019,16.11,18.609,0.004,0.017,13.355,17.656,0.002,0.018,227.647,225.872,0.069,0.261,48.45,49.024,0.08,0.344,0.0,0.0,0.0,0.0,0.0,18.649,0.0,18.183,0.0,17.995,0.0,17.966,0.0,0.006,0.0,0.008,0.0,0.004,0.0,0.007,0.0,4.063,0.0,1.713,0.0,1.625,0.0,2.437,0.0,-0.767,0.0,4.055,0.0,0.087,0.0,0.334,0.0,0.079,0.0,0.352,0.0,0.059,0.0,0.604,0.0,0.006,0.0,0.009,0,7,612.0456,0.00316,1,0.0
1460,832896,833280,343.282222,343.2794,-13.4937,-13.495383,18.435,18.959,407.495,97.916,11.759,18.095,0.0005,0.0021,12.733,18.367,0.002,0.058,10.804,17.547,0.001,0.016,10.8,13.54,0.094,0.345,18.14,16.09,0.071,0.318,6.827,0.0,0.711,0.0,0.0,18.463,0.0,18.015,0.0,17.845,0.0,17.811,0.0,0.013,0.0,0.005,0.0,0.008,0.0,0.009,0.0,4.01,0.0,2.295,0.0,0.813,0.0,3.197,0.0,-0.569,0.0,3.801,0.0,0.096,0.0,0.181,0.0,0.084,0.0,0.198,0.0,0.093,0.0,0.643,0.0,0.005,0.0,0.009,0,7,628.6831,0.00322,1,0.0
1461,1055360,1149696,241.000432,240.99422,73.148756,73.143685,18.837,19.032,562.177,299.339,6.716,16.742,0.0003,0.0021,6.989,16.839,0.002,0.009,6.344,16.438,0.003,0.007,-51.916,-53.145,0.056,0.103,90.021,89.485,0.062,0.124,-21.254,0.0,0.159,0.0,0.0,16.726,0.0,16.428,0.0,16.505,0.0,16.634,0.0,0.017,0.0,0.036,0.0,0.054,0.0,0.069,0.0,2.186,0.0,2.011,0.0,1.137,0.0,1.048,0.0,-0.708,0.0,3.707,0.0,0.193,0.0,0.324,0.0,0.132,0.0,0.333,0.0,0.018,0.0,0.629,0.0,0.004,0.0,0.013,0,7,1028.4761,0.00538,1,0.0
1462,5456000,5456512,355.963102,355.962957,47.426442,47.429984,19.165,19.186,506.652,145.671,14.212,17.967,0.0003,0.0011,15.593,18.299,0.003,0.012,13.057,17.423,0.001,0.008,301.282,303.782,0.059,0.212,-19.122,-18.112,0.046,0.16,0.0,0.0,0.0,0.0,0.0,18.337,0.0,17.931,0.0,17.772,0.0,17.742,0.0,0.009,0.0,0.003,0.0,0.003,0.0,0.01,0.0,4.982,0.0,1.376,0.0,2.991,0.0,1.991,0.0,-0.72,0.0,3.984,0.0,0.062,0.0,0.842,0.0,0.07,0.0,0.855,0.0,0.029,0.0,0.647,0.0,0.004,0.0,0.008,0,7,665.6677,0.00354,1,0.0
1463,1159680,243840,112.140396,112.138966,19.651957,19.658203,19.398,19.211,459.706,72.39,9.047,18.814,0.0003,0.0037,9.471,19.285,0.002,0.031,8.498,18.067,0.002,0.016,115.062,116.431,0.071,0.444,-250.9,-253.138,0.059,0.426,45.872,0.0,0.868,0.0,0.0,19.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99,0.0,1.87,0.0,1.385,0.0,4.605,0.0,-0.718,0.0,3.727,0.0,0.284,0.0,0.322,0.0,0.181,0.0,0.437,0.0,0.261,0.0,0.648,0.0,0.005,0.0,0.024,0,7,1185.7916,0.00639,1,0.0
1464,221952,39680,47.498202,47.495209,15.372041,15.369939,19.044,19.288,245.905,140.92,8.843,17.199,0.0004,0.0019,9.276,17.263,0.004,0.012,8.305,16.887,0.005,0.011,-96.373,-100.393,0.202,0.292,-278.904,-279.042,0.138,0.218,-26.62,0.0,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,2.039,0.0,2.075,0.0,1.094,0.0,0.945,0.0,-0.715,0.0,4.275,0.0,0.234,0.0,0.465,0.0,0.259,0.0,0.463,0.0,0.024,0.0,0.641,0.0,0.009,0.0,0.054,0,7,674.9843,0.00357,1,0.0
1465,13483776,13483264,271.840884,271.841875,22.076997,22.075437,19.493,19.485,404.631,249.193,12.926,17.005,0.0004,0.0007,14.168,17.11,0.001,0.004,11.824,16.692,0.001,0.006,-46.334,-49.886,0.04,0.068,-84.64,-84.461,0.079,0.136,0.0,0.0,0.0,0.0,0.0,17.129,0.0,17.016,0.0,17.06,0.0,17.137,0.0,0.005,0.0,0.004,0.0,0.005,0.0,0.008,0.0,2.111,0.0,2.305,0.0,0.777,0.0,1.334,0.0,-0.685,0.0,3.842,0.0,0.034,0.0,0.195,0.0,0.104,0.0,0.204,0.0,0.022,0.0,0.642,0.0,0.006,0.0,0.008,0,7,334.1824,0.00181,1,0.0
1466,726912,359168,340.083343,340.085271,-27.965219,-27.962437,19.457,19.51,171.791,81.149,16.052,18.327,0.0015,0.0024,18.006,18.812,0.041,0.045,14.715,17.761,0.006,0.019,-62.813,-61.051,0.185,0.342,-75.325,-76.472,0.203,0.401,0.0,0.0,0.0,0.0,0.0,18.831,0.0,18.285,0.0,18.047,0.0,17.98,0.0,0.01,0.0,0.005,0.0,0.007,0.0,0.005,0.0,5.3,0.0,2.689,0.0,0.515,0.0,4.785,0.0,-0.597,0.0,3.623,0.0,0.077,0.0,0.113,0.0,0.086,0.0,0.109,0.0,0.086,0.0,0.585,0.0,0.012,0.0,0.008,0,7,603.4991,0.00326,1,0.0
1467,812544,82816,342.982446,342.981316,-10.253367,-10.25147,19.96,19.572,397.071,90.88,12.618,17.785,0.0005,0.0029,13.752,18.056,0.003,0.029,11.572,17.318,0.002,0.009,101.315,100.789,0.095,0.398,-156.428,-155.392,0.08,0.324,-25.481,0.0,0.658,0.0,0.0,18.057,0.0,17.773,0.0,17.613,0.0,17.578,0.0,0.004,0.0,0.003,0.0,0.004,0.0,0.029,0.0,3.769,0.0,2.842,0.0,0.426,0.0,3.343,0.0,-0.72,0.0,3.655,0.0,0.078,0.0,0.086,0.0,0.078,0.0,0.089,0.0,0.065,0.0,0.646,0.0,0.005,0.0,0.009,0,7,396.6339,0.0022,1,0.0
1468,1625600,1626112,358.233596,358.249454,36.953866,36.956236,19.53,19.622,420.224,98.762,6.379,17.793,0.0002,0.0017,6.682,18.017,0.001,0.012,5.964,17.319,0.001,0.009,-123.279,-123.582,0.048,0.191,-90.28,-88.634,0.035,0.132,-0.582,0.0,0.136,0.0,0.0,17.963,0.0,17.675,0.0,17.608,0.0,17.654,0.0,0.017,0.0,0.015,0.0,0.008,0.0,0.009,0.0,2.855,0.0,2.237,0.0,0.823,0.0,2.031,0.0,-0.751,0.0,3.981,0.0,0.11,0.0,0.195,0.0,0.095,0.0,0.209,0.0,0.049,0.0,0.642,0.0,0.005,0.0,0.009,0,7,2376.3357,0.01289,1,0.0
1469,534144,501504,352.308497,352.319294,-16.762443,-16.763366,19.638,19.834,395.196,88.002,13.121,18.208,0.0005,0.0023,14.414,18.585,0.003,0.031,11.997,17.598,0.001,0.018,105.667,106.146,0.104,0.537,27.217,29.282,0.083,0.504,0.0,0.0,0.0,0.0,0.0,18.706,0.0,18.167,0.0,17.932,0.0,17.839,0.0,0.021,0.0,0.01,0.0,0.006,0.0,0.007,0.0,4.883,0.0,2.029,0.0,1.078,0.0,3.804,0.0,-0.752,0.0,3.616,0.0,0.065,0.0,0.245,0.0,0.11,0.0,0.281,0.0,0.124,0.0,0.597,0.0,0.006,0.0,0.009,0,7,1902.7014,0.01038,1,0.0
1470,715648,715520,188.450222,188.448377,12.896351,12.896302,19.914,19.858,284.085,174.694,15.162,17.124,0.0009,0.0013,16.732,17.285,0.006,0.009,13.935,16.805,0.002,0.011,13.916,14.965,0.143,0.245,58.648,57.094,0.084,0.138,0.0,0.0,0.0,0.0,0.0,17.288,0.0,17.135,0.0,17.127,0.0,17.18,0.0,0.002,0.0,0.006,0.0,0.002,0.0,0.005,0.0,2.46,0.0,2.934,0.0,0.407,0.0,2.053,0.0,-0.595,0.0,3.597,0.0,0.056,0.0,0.079,0.0,0.088,0.0,0.084,0.0,0.06,0.0,0.623,0.0,0.008,0.0,0.008,0,7,325.3273,0.0018,1,0.0
1471,830976,830720,174.101295,174.10035,8.038797,8.037469,20.272,20.275,340.387,107.544,12.852,17.859,0.0006,0.0016,14.115,18.189,0.002,0.023,11.753,17.222,0.002,0.023,-190.885,-192.012,0.088,0.292,-118.441,-116.435,0.068,0.242,0.0,0.0,0.0,0.0,0.0,18.215,0.0,17.813,0.0,17.623,0.0,17.46,0.0,0.005,0.0,0.034,0.0,0.008,0.0,0.018,0.0,3.955,0.0,2.113,0.0,1.005,0.0,2.95,0.0,-0.634,0.0,3.565,0.0,0.11,0.0,0.227,0.0,0.088,0.0,0.257,0.0,0.109,0.0,0.608,0.0,0.006,0.0,0.009,0,7,288.6077,0.00163,1,0.0
1472,1844480,187520,184.805977,184.806888,-3.319993,-3.329667,20.208,20.368,429.576,179.74,7.851,17.432,0.0003,0.0017,8.211,17.646,0.001,0.008,7.377,17.001,0.001,0.006,-54.787,-58.704,0.108,0.266,-47.395,-50.166,0.064,0.147,25.129,0.0,0.151,0.0,0.0,17.642,0.0,17.386,0.0,17.329,0.0,17.336,0.0,0.019,0.0,0.009,0.0,0.008,0.0,0.008,0.0,2.984,0.0,2.526,0.0,0.595,0.0,2.389,0.0,-0.691,0.0,3.586,0.0,0.071,0.0,0.127,0.0,0.096,0.0,0.138,0.0,0.07,0.0,0.625,0.0,0.005,0.0,0.009,0,7,1731.1111,0.00972,1,0.0
1473,2045056,788480,180.276621,180.274914,-4.016994,-4.013964,20.43,20.621,285.775,76.448,13.035,18.401,0.0006,0.0014,14.322,18.894,0.001,0.016,11.92,17.716,0.001,0.013,-92.539,-92.846,0.127,0.478,-56.973,-55.12,0.053,0.184,0.0,0.0,0.0,0.0,0.0,18.986,0.0,18.326,0.0,18.066,0.0,17.959,0.0,0.008,0.0,0.01,0.0,0.005,0.0,0.007,0.0,5.672,0.0,2.083,0.0,1.032,0.0,4.639,0.0,-0.687,0.0,3.557,0.0,0.082,0.0,0.239,0.0,0.073,0.0,0.259,0.0,0.101,0.0,0.624,0.0,0.007,0.0,0.007,0,7,612.5146,0.00348,1,0.0
1474,1033600,921344,188.970098,188.967215,69.657487,69.655396,20.901,20.724,795.403,180.51,13.185,17.987,0.0004,0.0018,14.438,18.375,0.003,0.02,12.079,17.337,0.001,0.013,151.177,153.624,0.056,0.236,-58.872,-55.476,0.039,0.156,-32.929,0.0,1.701,0.0,0.0,18.472,0.0,17.892,0.0,17.701,0.0,17.641,0.0,0.005,0.0,0.006,0.0,0.01,0.0,0.005,0.0,4.727,0.0,1.972,0.0,1.218,0.0,3.509,0.0,-0.616,0.0,3.452,0.0,0.065,0.0,0.277,0.0,0.073,0.0,0.294,0.0,0.087,0.0,0.63,0.0,0.003,0.0,0.007,0,7,399.3459,0.00232,1,0.0
1475,805888,805760,175.041016,175.037277,1.206263,1.206382,20.741,20.764,463.467,337.711,11.098,15.788,0.0011,0.0007,11.96,15.827,0.002,0.005,10.217,15.66,0.001,0.006,-176.206,-176.112,0.072,0.101,-11.774,-11.482,0.047,0.064,0.0,0.0,0.0,0.0,0.0,15.78,0.0,15.864,0.0,15.979,0.0,16.127,0.0,0.006,0.0,0.004,0.0,0.002,0.0,0.004,0.0,1.591,0.0,2.181,0.0,0.884,0.0,0.707,0.0,-0.768,0.0,3.488,0.0,0.043,0.0,0.229,0.0,0.096,0.0,0.232,0.0,0.008,0.0,0.658,0.0,0.005,0.0,0.007,0,7,649.1964,0.00374,1,0.0
1476,1448320,37504,168.485389,168.480828,-19.056968,-19.062919,21.314,21.188,321.567,109.44,14.306,18.13,0.0006,0.0017,15.989,18.613,0.005,0.016,13.048,17.501,0.002,0.009,-216.968,-218.927,0.104,0.302,122.391,122.735,0.083,0.212,0.0,0.0,0.0,0.0,0.0,18.661,0.0,18.071,0.0,17.84,0.0,17.758,0.0,0.004,0.0,0.007,0.0,0.006,0.0,0.007,0.0,5.043,0.0,1.944,0.0,1.245,0.0,3.799,0.0,-0.681,0.0,3.503,0.0,0.077,0.0,0.288,0.0,0.072,0.0,0.308,0.0,0.09,0.0,0.65,0.0,0.007,0.0,0.008,0,7,1241.1447,0.00735,1,0.0
1477,571264,697344,356.794272,356.796817,-26.391082,-26.394004,21.315,21.461,501.25,255.633,10.726,16.718,0.0005,0.0014,11.541,16.841,0.001,0.009,9.868,16.463,0.001,0.006,-210.696,-208.947,0.087,0.15,-216.006,-218.863,0.057,0.118,1.075,0.0,0.431,0.0,0.0,0.0,0.0,0.0,0.0,16.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,2.04,0.0,2.964,0.0,0.394,0.0,1.647,0.0,-0.633,0.0,3.421,0.0,0.08,0.0,0.073,0.0,0.158,0.0,0.091,0.0,0.059,0.0,0.616,0.0,0.004,0.0,0.011,0,7,625.8674,0.00371,1,0.0
1478,2062080,2061952,121.084756,121.0871,22.840354,22.838037,21.774,21.748,321.028,332.384,14.083,14.988,0.0018,0.0005,15.671,14.844,0.009,0.007,12.854,15.108,0.004,0.009,-46.972,-47.006,0.101,0.098,-29.624,-27.797,0.062,0.059,0.0,0.0,0.0,0.0,0.0,14.84,0.0,15.134,0.0,15.412,0.0,15.707,0.0,0.003,0.0,0.004,0.0,0.007,0.0,0.006,0.0,0.502,0.0,3.575,0.0,0.236,0.0,0.267,0.0,-0.663,0.0,3.462,0.0,0.019,0.0,0.043,0.0,0.136,0.0,0.041,0.0,0.006,0.0,0.638,0.0,0.006,0.0,0.008,0,7,523.746,0.00317,1,0.0
1479,6376320,5046016,109.015516,109.015197,1.998666,1.996435,21.773,21.768,497.653,410.517,12.059,15.529,0.0004,0.0008,13.174,15.558,0.003,0.004,11.029,15.415,0.002,0.003,50.551,47.104,0.083,0.098,-137.165,-135.98,0.07,0.085,0.0,0.0,0.0,0.0,0.0,15.535,0.0,15.599,0.0,15.715,0.0,15.872,0.0,0.003,0.0,0.003,0.0,0.002,0.0,0.008,0.0,4.886,0.0,1.201,0.0,4.421,0.0,0.465,0.0,-0.793,0.0,3.67,0.0,0.087,0.0,1.454,0.0,0.074,0.0,1.454,0.0,0.003,0.0,0.629,0.0,0.004,0.0,0.008,0,7,372.6889,0.00225,1,0.0
