,Gaia2,Gmag,bp_rp,bp_g,g_rp,ra,de,PDis,plx,Sep,pmRA,pmDE,Age,e_Age,PreAge,e_PreAge,CoolAge,feh,DM,Av,Nb,PCont,l,b
595,1214804394135222656,16.052721,2.459753,1.3290939,1.1306591,231.795825,22.795511,0.00346,7.801,1530.6381,14.477,106.919,6.805,2.135,6.2079999999999975,2.14,0.598,-0.852,5.726,0.065,7,0.0,34.69547898826141,54.57444860012678
596,1215379026400365568,16.335495,2.7417078,1.5316963,1.2100115,229.170921,22.828296,0.00921,6.648,4783.2683,36.592,-66.156,1.947,0.087,0.415,0.099,1.533,-0.6859999999999999,6.021,0.09,7,0.009000000000000001,33.628283572130016,56.91857146502003
597,1215391086668536320,16.092728,1.8373461,0.8985615,0.9387846,229.377275,23.103894,0.00965,2.802,12391.3268,-10.209,-7.292999999999997,0.511,0.04,0.094,0.011,0.417,-0.6990000000000001,7.895,0.066,7,0.108,34.20478838764037,56.80572384334504
598,1217256992263508480,15.433608,1.7761078,0.8642168,0.911891,235.413298,21.621363,0.00227,3.0810000000000004,2657.4515,-3.141,-11.336,3.903,1.452,3.208,1.463,0.695,-0.726,7.7429999999999986,0.105,7,0.001,34.35987266260981,51.03143379736262
599,1218784316992157952,17.571486,2.6218433,1.4245205,1.1973228,238.974431,24.509104,0.00461,2.923,5680.7786,-9.373,-53.224,6.646,3.092,6.3279999999999985,3.1060000000000003,0.318,-0.8740000000000001,7.73,0.173,7,0.024,40.02374534705213,48.63553674774681
600,1220062361820483840,11.823957,1.9345675,0.97589684,0.9586706,239.911949,25.477416,0.00991,18.609,1925.06,-4.004,-74.74,3.252,0.731,2.4130000000000003,0.7340000000000001,0.8390000000000001,-0.725,3.864,0.043,7,0.0,41.73812533117263,48.034793773652
601,1220734232147043712,17.357056,2.552,1.3821888,1.1698111999999998,234.324712,23.646918,0.00572,3.954,5211.8338,-0.245,-9.581,2.498,0.518,1.087,0.5920000000000001,1.411,-0.725,7.155,0.138,7,0.014,37.077963943824656,52.54356687777977
602,1231505391645988096,15.776074,3.152709,1.8508902,1.3018188,210.781479,15.827348,0.00853,19.408,1578.0233,-6.425,-118.442,4.478,0.136,0.599,0.141,3.878,-0.715,3.613,0.067,7,0.0,2.3910834180166165,69.8948456590106
603,1235533280695759488,10.363504,0.74389935,0.30854988,0.43534946,217.305697,17.532261,0.00757,6.397,4260.3811,-32.795,-11.415,1.413,0.268,0.972,0.269,0.441,-0.738,6.033,0.073,7,0.008,14.997403081268807,65.49522746407344
604,1236859326078660736,14.103171,1.9705486,0.99518394,0.9753647,223.642823,18.810171,0.02452,7.0120000000000005,12586.8707,-23.209,-15.243,2.9960000000000004,1.038,2.862,1.035,0.134,-0.736,5.865,0.048,7,0.11,23.11184799198089,60.550052517535285
605,1238892563596462848,16.56505,2.4275856,1.2957591999999998,1.1318264,216.055241,18.567039,0.0021,3.65,2071.2454,-4.864,3.782,3.1910000000000003,1.48,2.994,1.484,0.197,-0.75,7.261,0.06,7,0.0,15.963780674152984,67.02264769154843
606,1240100720717910400,17.183292,2.842435,1.6073818000000002,1.2350531,215.480875,20.168546,0.00134,2.415,1991.6941,1.25,16.969,2.991,1.887,2.714,1.905,0.277,-0.742,8.172,0.08,7,0.0,19.198034634937105,68.180633663895
607,1241785722286765312,17.021322,2.3097973,1.2133884,1.0964088,220.878228,22.689213,0.00106,2.519,1508.1882,-6.64,12.864,6.577000000000001,3.167,6.3039999999999985,3.173,0.273,-0.845,7.98,0.071,7,0.0,29.22360646275509,64.25826129528457
608,1242138012684287616,10.758064,0.9444761,0.40500927,0.53946686,218.393337,22.405705,0.0048200000000000005,5.532,3139.7853,-24.889,-0.493,3.006,0.8390000000000001,2.315,0.848,0.6920000000000001,-0.782,6.372000000000001,0.101,7,0.003,27.035368523656306,66.3828249587576
609,1242401517517692160,13.459115,1.5512505,0.7277298000000001,0.82352066,217.878893,22.858736,0.00212,5.778,1319.433,36.421,-28.038,3.805,1.584,2.902,1.598,0.903,-0.772,6.287000000000001,0.14300000000000002,7,0.0,27.796887271616683,66.96574175676778
610,1245342436244495104,17.205008,2.600418,1.4223671,1.178051,210.570137,17.632146,0.00104,4.13,910.9648,-39.71,-6.7810000000000015,3.428,1.529,3.262,1.534,0.16699999999999998,-0.742,7.007999999999999,0.065,7,0.0,6.457837051443511,71.10212848761127
611,1246229948286292096,14.533423999999998,2.3232546000000003,1.2262201,1.0970345,211.653084,20.054251,0.00133,10.975,443.2449,-18.252,-12.142,1.965,0.067,0.381,0.075,1.5830000000000002,-0.675,4.913,0.084,7,0.0,14.592645030780425,71.40843472933241
612,1246239294135248512,15.36936,2.1416607000000005,1.1030521,1.0386086,212.524129,19.650929,0.00718,4.341,5954.7874,-6.711,-27.191,1.168,0.115,0.474,0.124,0.6940000000000001,-0.69,6.941,0.055,7,0.029,14.586442595071338,70.49526656276498
613,1249622212240131200,16.752855,2.669014,1.46204,1.206974,205.440164,21.059112,0.00146,5.9910000000000005,878.791,-59.31399999999999,38.176,2.574,0.505,1.6769999999999998,0.521,0.898,-0.721,6.1960000000000015,0.066,7,0.0,7.763848848934746,77.02135402190731
614,1250157609978951168,14.68723,2.3350572999999994,1.2343378,1.1007195,207.349685,21.112609,0.01123,6.1629999999999985,6456.4971,-85.34899999999998,13.867,1.632,0.475,1.525,0.475,0.107,-0.758,6.095,0.039,7,0.037000000000000005,11.575944603757826,75.48533479055476
615,1250683795012206464,17.794617000000006,3.1156787999999995,1.8031807,1.3124981000000002,208.377018,21.982054,0.0076900000000000015,5.188,5387.6347,-12.535,-5.468,2.07,0.868,1.942,0.872,0.128,-0.823,6.506,0.042,7,0.018000000000000002,16.26250207554327,74.99123252250176
616,1251120507286937856,16.630201,2.3849945,1.2665501,1.1184444,207.019481,22.292796,0.00315,4.44,2552.3856,27.52,-6.114,1.4169999999999998,0.259,0.8140000000000001,0.277,0.603,-0.742,6.819,0.056,7,0.0,15.406867681972944,76.2690243025547
617,1252527607292758016,13.689227,2.6321707,1.4538765,1.1782941999999998,213.374464,21.625289,0.00294,24.132,437.5947,-57.201,102.927,3.5660000000000003,1.03,3.3480000000000003,1.028,0.218,-0.765,3.179,0.005,7,0.0,20.97120072977643,70.54811512902033
618,1255079810003153280,18.133158,3.021778,1.7202511000000005,1.301527,218.485858,24.85283,0.016640000000000002,5.69,10535.2368,-35.917,7.707000000000002,1.359,0.386,0.992,0.404,0.3670000000000001,-0.778,6.334,0.059,7,0.091,33.07740839188204,66.8930685789029
619,1261743198360745344,11.794314,1.0529403999999998,0.45595264,0.5969876999999999,227.039311,21.850613,0.0071,6.093,4192.926,-15.039,4.09,1.949,0.534,1.774,0.532,0.174,-0.758,6.2120000000000015,0.03,7,0.006999999999999999,30.858053392198123,58.548719871611006
620,1269088417070684672,14.488741,2.2982569,1.2118397,1.0864172,224.353454,27.27958,0.01078,8.121,4689.2488,31.006,-31.25,2.013,0.348,1.431,0.35100000000000003,0.5820000000000001,-0.7390000000000001,5.544,0.067,7,0.009000000000000001,40.578910257659565,62.06476870170126
621,1271096675060379264,14.447768,2.602395,1.4277506000000002,1.1746445,231.509908,28.074905,0.01192,13.567,3163.0662,-83.912,-21.075,4.1789999999999985,0.034,0.202,0.026,3.977,-0.649,4.436,0.059,7,0.003,43.683747200996635,55.880303841862705
622,1271395192471239936,16.102024,2.6352568,1.4561271999999998,1.1791296,229.894034,27.532622,0.00196,9.408,750.5035,30.427,20.119,1.35,0.064,0.359,0.07,0.991,-0.711,5.246,0.029,7,0.0,42.35357394490955,57.221805940368604
623,1273044940945083264,8.639741,0.7679205,0.32451440000000004,0.4434061,235.298268,29.85671,0.02001,9.854,7309.8225,18.591,9.142,4.163,0.09,0.425,0.087,3.737,-0.657,5.1110000000000015,0.095,7,0.051,47.41921263589936,52.810176907365815
624,1274417234535214464,11.186041,0.8228101999999999,0.34461498,0.4781952,233.898419,31.960081,0.00662,4.925,4835.7701,-5.347,23.884,4.013,1.19,3.358,1.194,0.655,-0.828,6.606,0.081,7,0.009000000000000001,50.77386937157456,54.183493457341356
625,1276041797329413632,17.93433,2.2334824,1.136097,1.0973853999999998,225.820805,30.247161,0.007259999999999998,3.18,8220.4954,-11.193,3.882,1.277,0.345,0.765,0.373,0.511,-0.7290000000000001,7.547999999999999,0.057,7,0.064,47.00390876912228,61.01742210573134
626,1279432210147575552,16.293104,2.2109404,1.1541633999999998,1.056777,218.42263,26.277156,0.00227,5.71,1434.2736,-79.546,80.732,1.958,0.426,1.577,0.428,0.381,-0.75,6.284,0.05,7,0.0,36.65390100234029,67.18648899385445
627,1281026639447183232,14.952317,2.6162367000000004,1.4364786,1.1797581,218.707868,28.572993,0.00197,13.212,537.9587,96.749,-43.047,3.3560000000000003,0.214,0.949,0.225,2.407,-0.695,4.447,0.083,7,0.0,42.60699739603517,67.14403620154708
628,1281268497645665792,16.16156,2.8320112,1.5914822,1.2405291,219.517555,29.854291,0.0015,7.375,730.8162,-46.737,48.74100000000001,2.002,0.455,1.599,0.459,0.403,-0.7490000000000001,5.698,0.045,7,0.0,45.898735521859436,66.46514109551107
629,1282030974600636928,9.617049,0.995286,0.43206787,0.5632180999999999,224.473459,29.874852,0.006509999999999999,15.468,1514.8843,54.614,-198.478,4.269,0.195,0.8440000000000001,0.212,3.424,-0.752,4.113,0.084,7,0.0,46.13008715066682,62.168802851842536
630,1283540844582413824,7.924924400000001,0.68360424,0.2793002,0.40430403,216.645378,27.645169,0.00386,14.213,982.1172,-11.298,-6.912000000000001,1.47,0.381,1.3230000000000002,0.378,0.14800000000000002,-0.748,4.284,0.068,7,0.0,39.84719989986114,68.90628795804923
631,1284797139696400128,15.885562,2.180544,1.1243868,1.0561571,215.784487,29.433416,0.00628,3.778,5985.4596,3.753,-45.55,1.514,0.308,1.047,0.315,0.467,-0.721,7.1770000000000005,0.05,7,0.029,44.847761178907604,69.71317567269821
632,1284883279560504448,12.989245,0.95539474,0.3986597,0.55673504,215.475829,29.969344,0.00626,3.362,6703.4658,-28.881,-30.958,2.749,0.892,2.285,0.894,0.464,-0.732,7.4289999999999985,0.073,7,0.042,46.425848828633264,69.9647618215199
633,1285325420673943680,13.817166,2.2463293,1.173605,1.0727243,216.556043,30.867259000000004,0.00403,6.818,2293.2092,-35.41,-4.141,1.4380000000000002,0.065,0.362,0.07200000000000001,1.0759999999999998,-0.603,5.886,0.04,7,0.0,48.823467712085936,68.98109263359203
634,1285835800227803392,18.344957,3.2180595000000003,1.8611469,1.3569126,219.487367,30.704135,0.00396,4.755,2998.1606,-6.05,-0.994,1.38,0.489,1.239,0.494,0.141,-0.778,6.646,0.039,7,0.003,48.028421250998534,66.4756236019452
635,1287753107989683968,16.31935,2.2969112000000003,1.2030945,1.0938168,218.6522,33.677502000000004,0.00509,3.157,5800.8778,-20.109,5.924,1.421,0.179,0.562,0.207,0.8590000000000001,-0.728,7.54,0.093,7,0.026,55.68505088677078,66.88064443836694
636,1291263917336163456,15.295572,2.5745716,1.4032288,1.1713428,228.433919,36.281154,0.00424,8.815,1733.2197,67.922,-69.31,2.451,0.097,0.476,0.107,1.975,-0.696,5.335,0.077,7,0.0,58.82745405171011,58.57953505233221
637,1291844699993817088,16.615679999999998,2.1922293,1.1368065,1.0554228,226.508639,36.126458,0.00295,2.777,3822.5265,-27.399,-13.177,4.546,2.2880000000000003,4.434,2.2880000000000003,0.112,-0.823,7.815,0.048,7,0.006,58.91376833509036,60.14012163606848
638,1291971418708765696,15.1625,2.1008883,1.0736313,1.027257,227.79595,35.776469,0.02011,4.8889999999999985,15097.7305,23.359,-20.168,1.554,0.355,1.33,0.353,0.224,-0.779,6.601,0.051,7,0.14300000000000002,57.97094227116462,59.14942839261766
639,1292551926489681152,16.605553,2.4080048,1.2746296,1.1333752,221.992879,33.053931,0.00181,4.339,1505.8574,-12.191,13.574000000000002,1.846,0.445,1.567,0.448,0.279,-0.765,6.858,0.048,7,0.0,53.31167837078157,64.1956100884364
640,1292673285085709568,11.860561,0.97435284,0.4179802,0.55637264,222.186187,34.150337,0.01576,4.914,11542.7619,37.139,-48.541,1.257,0.04,0.262,0.047,0.995,-0.613,6.607,0.044,7,0.101,55.7592092032406,63.91032160022649
641,1293854298011391616,16.02675,2.3757238,1.2580376,1.1176863,221.682347,35.627995,0.00444,4.596,3476.4444,-8.661,-33.634,1.487,0.056,0.313,0.063,1.175,-0.764,6.7189999999999985,0.046,7,0.005,59.237898775349855,64.07905393076734
642,1294445526029703040,15.914291,2.5467682000000003,1.382761,1.1640072,222.742598,37.185575,0.00296,6.599,1615.3822,-29.547,-4.994,2.656,0.474,1.781,0.48,0.875,-0.752,5.937,0.038,7,0.0,62.252198060554115,62.91882476051
643,1296172205961826816,14.492010999999998,1.5801896999999998,0.7478981,0.8322915999999999,224.368012,39.105683,0.00923,3.706,9164.5833,-10.851,7.1229999999999976,3.723,1.176,3.4810000000000003,1.173,0.242,-0.767,7.1560000000000015,0.01,7,0.076,65.56557534826608,61.21188092428399
644,1296536522268058240,13.902398000000002,1.0388975,0.44758415,0.59131336,225.31049,39.540272,0.00349,2.438,5151.8802,-6.561,13.432,5.017,2.325,4.918,2.322,0.098,-0.799,8.093,0.037000000000000005,7,0.013,66.04148539290289,60.39546149048274
645,1299668859097626752,14.354339,1.6053877,0.76370335,0.84168434,249.24843,23.462163,0.00281,4.3660000000000005,2320.4918,-11.5,13.789,6.393,2.347,5.978,2.347,0.415,-0.782,6.968,0.056,7,0.0,42.063651180947645,39.306646431073254
646,1300356809779196288,16.036726,2.8734798,1.6265678,1.246912,251.656063,25.307049,0.00092,12.248,270.4891,-43.78,3.696,2.033,0.448,1.732,0.446,0.302,-0.73,4.691,0.04,7,0.0,45.110455647487676,37.71629628187429
647,1302435367792084608,10.395208,0.83073044,0.34523582,0.4854946,245.906313,24.636953,0.03793,7.184,19005.2477,-98.101,-147.214,9.184,2.221,7.9460000000000015,2.23,1.238,-0.997,5.886,0.048,7,0.185,42.45386975732493,42.56349192228281
648,1306194494967960960,15.004153,2.2130527,1.1504393,1.0626135,254.050518,25.554732,0.01319,7.028,6757.4743,-29.577,-131.215,3.891,0.138,0.6,0.151,3.292,-0.68,5.936,0.121,7,0.042,46.15014333576063,35.70560589374007
649,1306457896722194816,12.622912,1.1947336000000002,0.5332545999999999,0.661479,252.472611,26.340274,0.02449,5.14,17150.9306,5.0280000000000005,-30.02,1.784,0.05,0.247,0.051,1.537,-0.6859999999999999,6.765,0.1,7,0.166,46.61302795018898,37.28410974511027
650,1307599464669395200,15.897334,2.1803446,1.124402,1.0559425,251.74727400000003,27.529493,0.00165,3.715,1597.1559,-15.015,14.684,3.988,1.764,3.306,1.774,0.682,-0.77,7.5,0.098,7,0.0,47.86073642644953,38.21098937452594
651,1310270350211780480,14.097165,1.8265142,0.89947605,0.9270382,255.313303,30.932875,0.00429,6.0120000000000005,2644.0255,-3.212,-18.105,1.63,0.6940000000000001,1.578,0.6890000000000001,0.052000000000000005,-0.789,6.21,0.105,3,0.001,52.91793366286871,35.975400063464114
652,1311660510866758016,14.202534,2.4424582000000004,1.312787,1.1296711000000002,251.45174900000004,30.997858,0.031560000000000005,10.897,10291.4877,-22.367,-11.215,2.408,0.102,0.494,0.111,1.913,-0.644,4.91,0.061,7,0.08800000000000001,52.124477558026285,39.22690392074927
653,1311690060241044608,17.132872,2.2471294,1.1652622,1.0818671999999998,249.069992,29.059336,0.00154,2.862,1943.4636,-0.386,-19.041,3.152,1.746,3.083,1.747,0.069,-0.7040000000000001,7.785,0.049,7,0.0,49.09941658771857,40.8538605924418
654,1313443575129287936,14.426516,2.0377865,1.0257139000000002,1.0120726,254.363727,32.078478000000004,0.00435,4.493,3488.6681,-14.865,19.73,1.635,0.322,1.1,0.325,0.535,-0.721,6.8260000000000005,0.066,7,0.005,54.097421923868815,37.009195197667395
655,1314253292427951488,17.605846,3.1105537,1.8213673,1.2891865,251.648161,32.774814,0.0025800000000000003,11.272,824.1992,49.216,0.804,3.678,0.314,1.321,0.35,2.356,-0.6940000000000001,4.837,0.086,7,0.0,54.42142596990007,39.39112980132569
656,1314449078512850688,14.064234,1.504159,0.7053518,0.79880714,251.278559,33.675918,0.00259,4.14,2249.6264,-7.013,-77.172,3.234,1.101,2.311,1.11,0.923,-0.753,6.99,0.102,7,0.0,55.508752986248645,39.84506027304398
657,1315010104321229824,16.171932,2.3920145,1.2748165,1.117198,252.925283,35.154707,0.00249,7.713999999999999,1160.8734,-74.929,40.636,3.164,0.307,1.233,0.329,1.931,-0.727,5.626,0.08800000000000001,7,0.0,57.66657582723583,38.73009180428418
658,1317010115972093440,16.1855,2.7357006,1.5267735,1.2089272,242.343523,29.0285,0.00477,7.891,2174.4644,-47.496,3.472,1.873,0.201,0.742,0.213,1.131,-0.715,5.626,0.108,7,0.0,47.50715898931608,46.62046960383787
659,1319413236073391360,15.110566,2.7321568,1.5174379,1.2147188,243.912714,32.017816,0.00598,9.261,2326.1874,-53.951,-57.077,4.852,0.056,0.248,0.041,4.603,-0.669,5.238,0.07400000000000001,7,0.0,52.06923361863762,45.73331390357218
660,1319540848141886976,14.647023999999998,1.4138278999999998,0.6494551,0.7643728,244.567855,32.461432,0.00255,2.982,3077.9683,-20.059,-4.382,1.229,0.092,0.389,0.106,0.84,-0.7440000000000001,7.699,0.111,7,0.003,52.797597542269784,45.240247809916106
661,1322796261553157760,13.123504,1.9873114,1.0032578,0.9840536,243.207198,32.926332,0.002,11.419,629.0761,-7.3279999999999985,-24.282,1.159,0.15,0.644,0.15,0.515,-0.7190000000000001,4.777,0.036000000000000004,7,0.0,53.268424341937894,46.431772548546455
662,1323408242853122560,9.794727,0.7704563,0.31960392,0.4508524,240.66997,33.419738,0.03634,9.987,13098.6895,-2.396,-75.583,2.7260000000000004,0.3720000000000001,1.534,0.377,1.192,-0.72,5.105,0.045,7,0.117,53.70455847783264,48.5920046474591
663,1324732364091245824,13.704345000000002,1.6564188000000002,0.79524326,0.86117554,248.767095,32.249505,0.00532,5.869,3202.9023,-58.917,12.719,2.157,0.468,1.868,0.466,0.289,-0.804,6.24,0.056,7,0.004,53.2076601396524,41.699340414415936
664,1325367572573969792,16.182045000000002,2.3043814,1.2099209,1.0944605,247.180052,32.701419,0.00155,4.865,1148.3382,6.395,-39.327,3.212,0.763,2.312,0.7709999999999999,0.9,-0.74,6.627999999999999,0.067,7,0.0,53.53934286671743,43.09100754247467
665,1329841622826376832,12.255036,0.81221485,0.3305378,0.48167706,244.255535,35.39339000000001,0.00459,2.865,5764.6402,-9.241,-4.007,2.787,1.436,2.662,1.431,0.126,-0.7490000000000001,7.769,0.041,7,0.025,56.92502891194376,45.78861354991994
666,1330902136150956928,16.15081,2.3679686,1.2595843999999998,1.1083841,246.95545,36.309751,0.00281,6.375,1587.3041,21.432,-27.382,3.2260000000000004,0.364,1.33,0.406,1.895,-0.685,6.02,0.067,7,0.0,58.44585402577133,43.67639584577147
667,1331062046373377408,10.987414,0.71654415,0.29219818,0.42434597,248.204575,37.330105,0.00695,2.978,8402.1221,-15.885,-52.761,1.7380000000000002,0.579,1.636,0.5760000000000001,0.103,-0.725,7.67,0.046,7,0.066,59.94905741044418,42.75932338285719
668,1334638414101573376,8.497185,0.7105522,0.29411316,0.41643906,257.205159,33.214725,0.00983,14.156,2500.9527,0.423,-152.183,1.388,0.272,1.054,0.27,0.333,-0.733,4.341,0.059,7,0.0,56.075759708941916,34.899523469733026
669,1335000015988279168,17.120647,2.4027842999999995,1.2653503,1.137434,259.051089,34.521899,0.00304,4.284,2555.5660000000007,20.187,24.136,1.973,0.343,1.031,0.366,0.942,-0.752,6.914,0.069,7,0.0,58.00782405243781,33.67087709831666
670,1338590230690512768,17.023872,1.9244938000000005,0.96084785,0.96364594,257.757241,36.163111,0.00442,1.711,9299.4695,5.023,-26.742,6.488,2.9610000000000003,6.4179999999999975,2.962,0.07,-0.928,8.802999999999997,0.07200000000000001,7,0.077,59.71284961328797,35.02209249581436
671,1339210252169499264,17.488037,2.821392,1.5679512,1.2534409,253.980553,36.409371,0.00255,6.901,1331.8437,6.335,-14.928,1.789,0.321,1.103,0.332,0.6859999999999999,-0.723,5.848,0.05,7,0.0,59.40987033273465,38.06640479606986
672,1340289109302083584,17.201857,2.8366995,1.5958023,1.2408972,259.26007400000003,37.885841,0.00192,5.026,1378.3995,-19.271,-28.024,1.602,0.063,0.297,0.07200000000000001,1.304,-0.682,6.632999999999999,0.087,7,0.0,62.026767497021005,34.14006226740234
673,1340759189174601344,15.067409,2.2277899,1.1568689,1.070921,258.795534,38.703264,0.00314,5.9579999999999975,1899.24,-27.219,-32.049,2.06,0.085,0.425,0.098,1.634,-0.667,6.3370000000000015,0.078,7,0.0,62.93167220241408,34.633467387443396
674,1340976858117114496,15.5232115,2.4474506000000003,1.3080511,1.1393995,257.367984,37.736881,0.00626,5.908,3812.6793,41.813,44.688,7.0070000000000014,2.232,5.893,2.242,1.115,-0.8240000000000001,6.254,0.103,7,0.006,61.55105912815472,35.59066665302524
675,1341558083155952512,16.596678,2.859373,1.6173496,1.2420235000000002,259.36841,39.535874,0.02013,6.82,10627.4785,-16.936,-8.347000000000001,2.799,0.096,0.248,0.045,2.551,-0.634,5.948,0.091,7,0.092,64.01288569863172,34.323006047070486
